gene,degree_centrality,strength,betweenness_centrality,closeness_centrality,harmonic_centrality,eigenvector_centrality,pagerank,clustering_coefficient,core_number
PLOD3,0.07443820224719101,34.247852645917156,0.00044050948972012833,0.2378853194433979,202.35620976843254,0.0048658578469045624,0.0009653302462054399,0.2836125709859781,40
PLXDC2,0.09691011235955056,49.197107191950025,0.0012099729511904167,0.24943421769836446,219.77324772323107,0.007180548090093625,0.0012054017177564901,0.3478168689239633,46
PLXNB2,0.07724719101123595,35.29523820184749,0.00030457286255500076,0.25672953179000263,212.84392963632226,0.010881695585334604,0.0008046701835179809,0.3851936337306091,46
PODN,0.08707865168539325,40.30858581291556,0.00013982862675720415,0.2477488374845285,213.8679095327427,0.013827783877554869,0.0008883361931965808,0.3967731648883482,48
POSTN,0.20224719101123595,94.09263074978576,0.0011773258110905672,0.2925128730462282,250.94099380527035,0.04796192792162392,0.0016021674402166477,0.4178194882928551,100
PPBP,0.2794943820224719,152.14215373121868,4.092778458960712e-05,0.2992285246555369,290.0096154110152,0.09425571319631473,0.0022877133030317,0.548815444924626,100
PRELP,0.2050561797752809,94.25161316495023,0.0010311477741430806,0.2842274138223975,246.65447348479705,0.05087711572121438,0.0016067716496771492,0.4458226305049375,100
PRG2,0.12219101123595505,60.21124271805282,0.000683481091673383,0.24868571265838002,222.8477877811757,0.016648135375501735,0.0011986403459583518,0.41062603355435656,59
PRG3,0.12219101123595505,60.1294994200071,0.0003279128936930103,0.24961029027174225,223.50292541181724,0.01736960899168788,0.0011893240969778592,0.4242545741621719,59
PRG4,0.22191011235955055,120.28716349661032,0.00023742808375150858,0.2877895115670431,271.20445328454707,0.07193707228842033,0.0019020201885161453,0.548735741547119,100
PRSS2,0.2345505617977528,106.15983562481073,0.01405679609349073,0.3200386978494773,265.06217407530005,0.051947257841008516,0.0018000565716507926,0.3572683695153955,100
PTN,0.2794943820224719,152.6745948522695,0.00010698002093251704,0.3013367771710821,291.59825292035487,0.09453898357559519,0.0022951665629540935,0.550207712662559,100
PXDN,0.07584269662921347,31.901773682696724,0.0008099053398441821,0.21647097265985282,186.68184230391228,0.003991917239930477,0.0009419123226349093,0.20095313698960499,33
PZP,0.08567415730337079,37.73971717115993,0.0006768964954144872,0.25301693090262617,213.11261601249296,0.013539624740573386,0.0008388949061731487,0.33645283546496013,46
Papln,0.03230337078651685,15.050467231501248,0.0004345833530871221,0.20271973820103847,166.5444949070577,8.191032488901142e-06,0.0007769864315311912,0.260487468155994,21
Pappa,0.1853932584269663,103.36843623598463,0.00022809250201532959,0.27225659725659157,248.68739994538174,0.0006890398676835837,0.0022170780137921254,0.6085956110033576,77
Pcolce,0.0646067415730337,30.795635602185623,0.0003555681979803726,0.27311834507714855,213.23136047471164,0.0007388902988950202,0.001118152446239632,0.3529976833975583,26
Pcolce2,0.05898876404494382,29.294273178982294,5.107622859957758e-05,0.21985500873504404,186.30231007140702,3.4676928245869585e-05,0.001137501742644995,0.4356475230731709,26
Pik3ip1,0.03932584269662921,19.333110943140777,7.52290122578844e-05,0.21636650126217274,171.62803331481936,2.751756749855871e-05,0.0010355023419237803,0.39184916503153244,22
Plg,0.03792134831460674,15.669732649923063,0.00029235607389497306,0.20665710348378744,167.60434020477143,1.7547088219713954e-05,0.0007426879825330287,0.19294150694580398,23
Plod1,0.03932584269662921,18.66928931865704,0.000487918582784178,0.22739861710928871,182.70144015716434,4.2646392267178515e-05,0.0008818863669010865,0.27181933994218743,22
Plod3,0.06039325842696629,28.149162028629764,0.000900772768216944,0.214863776531169,183.8281764692618,3.573637106258645e-05,0.0010606293416038754,0.2638878750189597,26
Plxdc1,0.1853932584269663,103.59826712167924,3.637778667203635e-05,0.2717907619603629,248.66066753331884,0.0006879741054076055,0.0022174211190711043,0.6135786963555546,77
Plxdc2,0.05196629213483146,24.117367688348907,0.004108788065550973,0.2361049136656653,187.43243210926497,5.973555262893876e-05,0.0010855689321615154,0.2641632822680702,24
Plxna1,0.16713483146067415,77.54139586147704,0.0011220152025158425,0.2469511368522682,218.05964415749187,0.00038870029979715294,0.001873046993037615,0.461463578516998,77
Plxna2,0.1853932584269663,103.59826712167924,3.637778667203635e-05,0.2717907619603629,248.66066753331884,0.0006879741054076073,0.0022174211190711043,0.6135786963555544,77
Plxna4,0.1853932584269663,103.59826712167924,3.637778667203635e-05,0.2717907619603629,248.66066753331884,0.0006879741054076038,0.0022174211190711043,0.6135786963555543,77
Plxnb1,0.1404494382022472,68.03944540201793,0.0020178495235386147,0.2297543270583797,207.33509668521395,0.00030003552491696296,0.0016449471963076614,0.5274193846060121,75
Plxnb2,0.17556179775280897,74.37190216709013,0.000983738681079031,0.25697974729370554,218.68529882252602,0.00038101741883445934,0.0019035477662259202,0.37473685618114405,77
Plxnc1,0.1853932584269663,103.59826712167924,3.637778667203635e-05,0.2717907619603629,248.66066753331884,0.0006879741054076003,0.0022174211190711043,0.6135786963555543,77
Plxnd1,0.15589887640449437,73.31625473644952,0.0005570568435025838,0.26131784553077875,223.72578373254893,0.0005096731487081895,0.0017334279228259706,0.5012047895317837,77
Podn,0.033707865168539325,13.537990883478965,0.00021334091878822358,0.2284871371595238,177.8914861926501,0.00011909121270033922,0.0006517825982196928,0.2519210530357676,21
Postn,0.046348314606741575,19.17561544422909,0.0005965644210559585,0.22063497777221566,175.43996925663444,4.694017408917644e-05,0.0009047294268895872,0.19057972662557987,22
Prelp,0.125,52.39401028629871,0.003986314575135511,0.2720117504034472,215.91717247721118,0.0007748042674632865,0.0013070991315317852,0.4411634850191152,70
Prg2,0.026685393258426966,14.617498755149471,0.0,0.19766161466410884,162.12161924540226,3.2953900938279287e-06,0.0008518058639207281,0.6082156755184348,19
Ptn,0.1853932584269663,103.59826712167924,3.637778667203635e-05,0.2717907619603629,248.66066753331884,0.0006879741054075951,0.0022174211190711043,0.6135786963555543,77
Pxdn,0.06882022471910113,29.071831368959113,0.003931003966560786,0.26135461679172656,203.61578365934488,0.0003392830149754249,0.0011319664070162582,0.19096270376928426,26
Pzp,0.025280898876404494,10.891712917833763,0.00018568561450086127,0.20629382520024803,165.1793813236311,1.0437611688519332e-05,0.0005763766960111716,0.20709298654048372,18
REG1A,0.21348314606741572,104.65247912337233,0.0003025119091468117,0.2662375856059099,247.51723637906542,0.06318257884537658,0.001720344735990871,0.5008964959721351,100
REG3A,0.22331460674157302,106.80852186526783,0.006113248910029832,0.27232385108844126,248.5975693369796,0.062159053711598224,0.0018637660594582918,0.4479213283754473,100
S100A1,0.21207865168539325,105.80441989142308,0.0008474375385198881,0.2834679470300368,256.3859716397761,0.05949092370911326,0.0017476559570327622,0.4884417135945874,100
S100A10,0.20224719101123595,98.45725227151712,0.00026075001185227325,0.2793980105058391,250.62133720795882,0.059237101154005385,0.0016144287304228106,0.5191482186215239,100
S100A11,0.09410112359550561,41.56073765657145,0.0004898939616618468,0.2411751014010135,205.44599604564036,0.007444170003642599,0.001057802434423437,0.2528124353762031,46
S100A12,0.08567415730337079,36.39162988427156,0.00021334091878822358,0.26145782113326427,214.38197360093056,0.008807648487209243,0.000867377278866934,0.23920924019653472,46
S100A13,0.1797752808988764,82.8442436722379,0.0006795303339180455,0.26645625770988773,235.10111272330738,0.04874801630495058,0.0013993991053344145,0.48858625024283814,100
S100A16,0.07584269662921347,33.04496584223954,0.0006400227563646707,0.23727622475183935,200.508408048046,0.006330662445637246,0.000867235499287575,0.28782571112314814,37
S100A4,0.2092696629213483,107.3678392226003,0.0006123674520773085,0.2721121675427167,254.86755458094626,0.063228592837931,0.0017573451465283016,0.5065451252999998,100
S100A6,0.07724719101123595,35.55337553127959,0.00039902653328908485,0.24870683638740332,207.17174271890696,0.003530209305680363,0.0009565195485571085,0.34121282236977446,46
S100A7,0.06601123595505617,29.767292064035964,0.00037137122900172254,0.25595180613317653,207.11231587469535,0.007733945600924675,0.0007218399991854559,0.29960640071578,45
S100A7A,0.0547752808988764,27.503469679963505,4.897293467553743e-05,0.2393899924400441,196.81415282207686,0.003380630865436821,0.0008296075898678102,0.4561431698269707,33
S100A8,0.0898876404494382,39.34572438029279,0.0006518750296306831,0.24839575510910278,207.9513539172887,0.006697110704654655,0.0009298649848634377,0.2659645749078722,46
S100A9,0.08848314606741572,39.19870416536643,0.0001224734904154617,0.25798978030581377,210.89953088199763,0.008565828474623012,0.0008682576767302187,0.38833285541931856,51
S100B,0.22050561797752807,120.23908986448916,0.0006785426444792111,0.2863559143656441,270.70485982348856,0.071988233619154,0.0018983621414049253,0.5549896902734455,100
S100a1,0.14185393258426965,73.50243834107323,0.00036149433461337885,0.2328130695736663,214.79586284211382,0.00033793426779429614,0.001746597296976356,0.5467726815034075,77
S100a10,0.0702247191011236,30.126453118030796,0.0013116515747720412,0.21479658809026503,178.97244244484432,2.337741766299755e-05,0.0013110315205737116,0.20835685259399073,26
S100a11,0.1741573033707865,77.96052318017085,0.0013946174876341283,0.23991768126544355,213.39103392755192,0.00031802645806302583,0.0019933945665664933,0.37610150675143866,77
S100a13,0.05196629213483146,23.11641848220693,0.0006281704830986584,0.2079412517327182,174.7750041815674,2.1537783566152308e-05,0.0010206246913357347,0.24631215181311325,23
S100a16,0.0351123595505618,16.27339575005946,0.00024692235970859213,0.2065538839006256,169.2407495824546,1.3707599338315343e-05,0.0007980879197331175,0.3043713885440847,22
S100a4,0.15730337078651685,80.26312163931105,0.0006913826071840578,0.25088569745988454,225.3582687760635,0.0003905988291739889,0.0018660227437999484,0.5528858650573815,77
S100a5,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.000687974105407609,0.0022174211190711043,0.6135786963555543,77
S100a6,0.15589887640449437,71.49363687804085,0.00977417468670491,0.2965980654221036,240.20039677586877,0.001496271593266886,0.0016825126104560546,0.45129516941049425,77
S100a9,0.033707865168539325,14.00721575698819,0.00022124243429889851,0.19229991731678425,155.74198920014996,4.1911420101491525e-06,0.0007800653303124029,0.28454877525040556,21
S100b,0.16713483146067415,89.47456044379109,0.0007228240543202854,0.2722133961296566,241.58377481163114,0.0005992992984920447,0.0019926777340883856,0.5929659362759834,77
S100g,0.16151685393258428,84.0896356571391,0.0025051096466969028,0.26842552442043566,236.13420621631252,0.0005685470263309002,0.001888713801054562,0.5905961357345673,77
SBSPON,0.042134831460674156,19.989777854845375,0.0007822500355568198,0.23547877444899382,191.33568980613336,0.0028250534069852364,0.0006367697495688838,0.3170113941667418,30
SCUBE1,0.28230337078651685,153.7850680482871,5.7946496338379844e-05,0.30012891533733294,291.2627189142547,0.09482412192887335,0.002313217163986584,0.5437029983345532,100
SCUBE3,0.06741573033707865,38.81933282144701,2.4724448064568374e-05,0.23864445586111033,214.0403707614147,0.002606565676754155,0.0010646703232764234,0.6498648452852878,46
SDC1,0.12219101123595505,60.1294994200071,0.0003279128936930103,0.24961029027174225,223.50292541181724,0.017369608991687886,0.0011893240969778592,0.4242545741621718,59
SDC2,0.20365168539325842,90.09413542115502,0.0007032348804500703,0.25192104734896714,230.50525926248906,0.045880656999181375,0.001544088864220267,0.39306591734479407,100
SEMA3A,0.2794943820224719,152.6745948522695,0.00010059513330740755,0.3013367771710821,291.59825292035487,0.09453898357559515,0.0022951665629540935,0.550207712662559,100
SEMA3B,0.09691011235955056,42.42487575195591,0.002070197063796836,0.22942589167437297,201.09990369224485,0.0070628897980495675,0.0010779568719531101,0.3308003094651684,48
SEMA3C,0.0800561797752809,40.81542658971976,0.0012148580097662732,0.2628148235988667,220.26792932361894,0.005021944038213628,0.0010569257843905421,0.3713112643356438,46
SEMA3D,0.028089887640449437,16.321610496879554,0.0003839010870371956,0.2511787481043678,206.29978521421432,0.0008950279566919353,0.0006715661284544945,0.6435063339418855,20
SEMA3E,0.06741573033707865,38.846570925598904,1.867260550298325e-05,0.23850700418535847,214.07619437799448,0.002607026530859145,0.00106518490176998,0.6501916826766576,46
SEMA3G,0.13623595505617977,67.13921432722238,6.229028060915415e-05,0.25414962168632016,226.1850286706633,0.014242446710135212,0.0013496652737005628,0.4083082289101482,59
SERPINA1,0.17275280898876405,71.97833122321943,0.00037532198675706,0.2797982212586131,232.2919587689682,0.039416468399965904,0.0012804212561873648,0.43334564013778426,98
SERPINA10,0.2584269662921348,128.63234139185155,0.0016178353008106956,0.31891199013728294,279.8326507188876,0.071567664212813,0.0020557800888774216,0.45949616658673487,100
SERPINA3,0.21207865168539325,90.31521575931828,0.0009244773147489688,0.27820972143691036,238.87772208109766,0.04411023911538632,0.0015533080621284682,0.37250170068790345,100
SERPINA4,0.22050561797752807,104.8518307121124,0.0013788144566127783,0.2780912862403372,251.90963250508898,0.05360244614741989,0.0017566499687661063,0.4051857056565754,100
SERPINA5,0.14887640449438203,69.57513129454576,0.00020148864552221117,0.30501655466337235,248.67352711571922,0.020235157614893,0.001346676861412419,0.31036906514702606,59
SERPINA6,0.23314606741573032,113.57024326772118,0.0017304318968378136,0.29311006938589557,262.4958306182872,0.060775453799054864,0.0018704026918654095,0.4428884498071254,100
SERPINA7,0.07865168539325842,39.66462757946756,0.0011160890658828363,0.2616154055788246,218.16927464903523,0.004675368615869875,0.0010350428518802726,0.3757121915530089,46
SERPINB1,0.07865168539325842,32.18113960533301,0.0009047235259722814,0.2362182913560845,198.18748727881757,0.004230898629839391,0.0009050318514009706,0.23544350782239987,39
SERPINB12,0.1095505617977528,52.536559645727785,0.001260291723952654,0.2628959936611959,223.75576930572473,0.013116900269131454,0.0010761554451794867,0.3718462113335352,59
SERPINB2,0.10393258426966293,47.236448270073154,0.0001246511104639394,0.2538904559602368,218.9975949611051,0.012753915472430384,0.001052103388686531,0.3216620308976881,49
SERPINB3,0.07865168539325842,34.19755284300879,0.00017685206872010146,0.25086053765992083,208.90449905362166,0.009417065143717455,0.0007917853532874672,0.27909809594387675,46
SERPINB6,0.06179775280898876,26.483303662839973,0.00011852273266012421,0.2550569589126459,204.3972733654045,0.004439515559254089,0.000733750150130324,0.27854582815277723,35
SERPINB8,0.07584269662921347,36.03776418741469,0.0002765530428736232,0.24233457939339992,209.77202575039144,0.010351457640356568,0.00085503266676167,0.3729245333947435,43
SERPINB9,0.11095505617977527,48.863454952553404,0.0011370280819861247,0.26036288206163344,219.4330018990829,0.01457737155798707,0.0010448615791986602,0.3117206685256984,51
SERPINC1,0.19101123595505617,82.87383537081664,0.0005452045702365714,0.2785325983996508,237.16396231437537,0.04471077520539696,0.0014496408670141311,0.4267174494032177,100
SERPIND1,0.1952247191011236,90.7247030964068,0.0006123674520773085,0.28077691029021923,245.30090215610178,0.05194396317249214,0.0015350467126019512,0.47753928107955723,100
SERPINE1,0.046348314606741575,22.296883300454247,0.00037137122900172254,0.2477024880829782,204.23983003511006,0.005281936616686738,0.0006410464998894919,0.38694455991994253,30
SERPINE2,0.20786516853932585,107.04324807642598,0.0005603491416320316,0.27189339248701777,254.57517530921857,0.06313022951330399,0.0017544234749675986,0.5129982189911748,100
SERPINF1,0.19382022471910113,86.98373255187435,0.0012365871774206293,0.26370873785531984,235.87540535426302,0.046484449287458963,0.0014999244946295178,0.4196768580608062,100
SERPINF2,0.1797752808988764,85.83194475001021,0.00032001137818233537,0.2897728455158898,247.6723044367374,0.05212198357702715,0.0014101749435961263,0.540846132703683,100
SERPING1,0.20365168539325842,92.47983787835405,0.00022124243429889851,0.2636512951969008,237.012223911954,0.05084950984624795,0.0015561383279843006,0.4438453259796538,100
SERPINH1,0.09129213483146068,36.721220431102665,0.0007822500355568198,0.26770481529520707,211.6943556142255,0.0036598451721308557,0.0009383972108765374,0.24138001525143551,46
SERPINI2,0.13623595505617977,67.13921432722238,6.229028060915415e-05,0.25414962168632016,226.1850286706633,0.01424244671013522,0.0013496652737005628,0.4083082289101481,59
SFRP1,0.08707865168539325,42.598407076709094,0.0019353651349455646,0.2217812084012419,196.8697517040817,0.0022846815017299677,0.0012318459744568853,0.32012680782530367,46
SFRP2,0.08707865168539325,40.30858581291556,0.00014246246526076247,0.2477488374845285,213.8679095327427,0.013827783877554869,0.0008883361931965808,0.3967731648883482,48
SFRP4,0.06741573033707865,38.846570925598904,1.867260550298325e-05,0.23850700418535847,214.07619437799448,0.002607026530859143,0.00106518490176998,0.6501916826766577,46
SLIT3,0.22191011235955055,120.28716349661032,0.00026218843623539086,0.2877895115670431,271.20445328454707,0.07193707228842038,0.0019020201885161453,0.5487357415471189,100
SLPI,0.10112359550561797,44.931745459999576,0.0013077008170167038,0.26273797838332447,215.95799621955032,0.005294568253477611,0.0010997154652435492,0.2756814612423175,46
SMOC1,0.06741573033707865,38.81933282144701,2.1432149935120486e-05,0.23864445586111033,214.0403707614147,0.002606565676754153,0.0010646703232764234,0.6498648452852878,46
SMOC2,0.21348314606741572,98.54112637260017,0.005689091167685962,0.2794795059829364,246.47396875380576,0.0559744783407494,0.0017105421551580448,0.44809744987482614,100
SNED1,0.20786516853932585,98.8654677210993,0.0006660977575498982,0.2641050116045066,241.70460690740848,0.05395150401432975,0.0016732764673916265,0.4632731138885823,100
SPARC,0.23314606741573032,115.81185312792663,0.024542107176156385,0.3249486331813941,276.55232084623253,0.0661844434776981,0.001867180212021192,0.48858309184080523,100
SPARCL1,0.0800561797752809,35.91010331156546,0.00023622239078788644,0.2318611947932389,204.9190942169048,0.010243237715210752,0.0008495426475200961,0.3123403742576993,46
SPON1,0.12219101123595505,57.345116127793155,0.0022651011130601514,0.2577453107254412,222.06957758169992,0.009417945293720777,0.001332914082272849,0.2624092437896174,46
SPON2,0.028089887640449437,16.321610496879554,0.0003839010870371956,0.2511787481043678,206.29978521421432,0.0008950279566919399,0.0006715661284544945,0.6435063339418855,20
SPP1,0.28230337078651685,153.7850680482871,6.88110801655579e-05,0.30012891533733294,291.2627189142547,0.09482412192887331,0.002313217163986584,0.5437029983345534,100
SRPX,0.22050561797752807,112.09852192234986,0.0002567992540969358,0.28582253734412766,261.9565773674144,0.06560086297299984,0.0018157283843799642,0.5051791233975542,100
SRPX2,0.2443820224719101,128.39879229522805,0.006551014817975454,0.318670240252701,283.31566165982036,0.0729247956386737,0.002047736709955182,0.5012774584698513,100
SULF2,0.2794943820224719,152.6745948522695,0.0001123580441956207,0.3013367771710821,291.59825292035487,0.09453898357559518,0.0022951665629540935,0.5502077126625583,100
Sdc1,0.0351123595505618,16.61327627075695,0.00015144571395460312,0.2209769157073171,179.55497143812585,2.666619292339935e-05,0.0008015874653517875,0.30665451307831443,22
Sdc2,0.1853932584269663,103.36843623598463,0.00023480879019940326,0.27225659725659157,248.68739994538174,0.0006890398676835924,0.0022170780137921254,0.6085956110033576,77
Sdc3,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.0006879741054076021,0.0022174211190711043,0.6135786963555543,77
Sdc4,0.026685393258426966,14.617498755149471,0.0,0.19766161466410884,162.12161924540226,3.2953900938229346e-06,0.0008518058639207281,0.6082156755184349,19
Sema3b,0.06320224719101124,28.439274158043727,0.0006597765451413581,0.22759702414001784,188.3418965015802,5.246316023765528e-05,0.0011853122987604886,0.2260901047652275,26
Sema3c,0.0449438202247191,21.363624365553648,0.0009481818612809937,0.25725955925348215,200.66558583529928,0.0002846332294467478,0.0008750766023550464,0.3497737972085387,26
Sema4a,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.0006879741054075969,0.0022174211190711043,0.6135786963555543,77
Sema4b,0.15870786516853932,82.57988464980855,0.0011081875503721613,0.2635846726313737,232.3885534952271,0.0004976650445149747,0.0018451288034954918,0.5955946625430011,77
Sema4d,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.0006879741054076003,0.0022174211190711043,0.6135786963555546,77
Sema4f,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.0006879741054075899,0.0022174211190711043,0.6135786963555544,77
Sema6d,0.1853932584269663,103.59826712167924,3.7672757269619205e-05,0.2717907619603629,248.66066753331884,0.0006879741054076073,0.0022174211190711043,0.6135786963555543,77
Sema7a,0.14185393258426965,69.89978135318881,0.0007901515510674947,0.23291465258226687,211.03410259314896,0.0003071454831663776,0.0016671646971191541,0.5312511389506515,75
Serpina10,0.04073033707865169,17.63906511867189,0.0004108788065550973,0.2157286694995008,173.10946135474484,3.5004928278898206e-05,0.000843935735700616,0.20942169227696417,23
Serpina1a,0.046348314606741575,20.012903991610287,0.000450386384108472,0.23579916849882035,186.08258423623937,4.7529596820773187e-05,0.0008866681556894391,0.2164379725800895,24
Serpina1b,0.04915730337078651,20.74808588968424,0.0019082159958279997,0.25342187067664934,195.5491091949056,0.0002838815281752889,0.0008060415596482188,0.20679606111580548,26
Serpina1c,0.14185393258426965,73.50243834107323,0.000337789788081354,0.2328130695736663,214.79586284211382,0.00033793426779429875,0.001746597296976356,0.5467726815034077,77
Serpina1d,0.15730337078651685,62.31692465291696,0.0011457197490478675,0.2559082703393764,209.75665571511507,0.0003124173712680534,0.0016733648720302324,0.3505954954160295,77
Serpina1e,0.13342696629213482,58.171617497774214,0.014752129458430126,0.2776956030376803,222.61158765784108,0.0010027048947450644,0.0014233822916344765,0.4186733584961884,71
Serpina3k,0.13764044943820225,62.48566291242148,0.0019082159958279997,0.24671639141177368,210.4592707525554,0.0003127130472578028,0.0015038961088636666,0.5107652994850227,75
Serpina3m,0.08286516853932584,38.57734455764612,0.0031487539310039664,0.2872289044618146,222.99003679636846,0.0015084047864427897,0.001309186960004201,0.30623132446276413,26
Serpina3n,0.17837078651685392,78.49142874383428,0.016715656062832852,0.2980870720000245,241.63671401856047,0.0014147163330599478,0.0019214804440671875,0.3682572098777903,77
Serpina6,0.033707865168539325,15.171644400736442,0.0002567992540969358,0.2073759382690961,168.02060638720616,9.778698553968903e-06,0.0007869447462367644,0.2550531066388971,21
Serpinb1a,0.1292134831460674,51.61412796570956,0.0011575720223138799,0.23080535033582114,193.77002697254923,0.00024388520236964635,0.0013306654372987013,0.4853049047778171,77
Serpinb6a,0.0449438202247191,19.190669602888555,0.0017225303813271386,0.2640741765618986,200.4155831299279,0.0005722683566980117,0.0007867581147991661,0.2839043092157534,26
Serpinb6b,0.0351123595505618,16.61327627075695,0.00015144571395460312,0.2209769157073171,179.55497143812585,2.66661929233987e-05,0.0008015874653517875,0.3066545130783143,22
Serpinb8,0.06741573033707865,27.806070285831755,0.0008415114018868819,0.2188924632034694,179.3187204140969,2.8422276421712732e-05,0.0011798213734030326,0.21615714117720905,26
Serpinb9,0.03651685393258427,18.14228152536937,0.0007210132903490889,0.2055267193794774,169.88053813885554,7.106136030762199e-06,0.0009474412740774147,0.3573512499420923,22
Serpinb9b,0.16713483146067415,89.30081995431915,0.002027726417926959,0.2726001424016327,241.63086291737886,0.0005999093767307205,0.001989417741584048,0.5921636325361479,77
Serpinc1,0.09550561797752809,40.095934958378045,0.0140587714723684,0.2975941118310846,226.02745178259536,0.004978645948701268,0.0012598374107386354,0.2448942503393395,35
Serpind1,0.03932584269662921,17.75833265608869,0.0015407955245816147,0.23858851572559403,188.18562012917147,6.278757529733772e-05,0.0008127100136197976,0.26295426907805775,23
Serpine2,0.0646067415730337,28.65873991109081,0.0007624962467801324,0.257962818836029,201.56348788813915,0.0003368392860356528,0.001101425422461522,0.28458563009306764,26
Serpinf1,0.06320224719101124,28.658517363271685,0.0002765530428736232,0.27353719390987874,211.9618607398628,0.0008845371387078584,0.0010071581093732548,0.35275006382879215,26
Serpinf2,0.0449438202247191,19.102877804590307,0.000517549265949209,0.2263484309355636,180.70560192012144,4.7590053167781406e-05,0.0008782544547785668,0.1950321868188072,23
Serping1,0.05758426966292135,26.08821531073016,0.0005135985081938716,0.2505529124726611,197.85029942011838,0.0002357367173037247,0.0010154460835734044,0.2925620575690997,26
Serpinh1,0.14606741573033707,66.12575871783031,0.05340239257889663,0.3390834345291846,260.4304843312742,0.01674949658359495,0.0015752818983901643,0.26988158292010106,59
Serpini1,0.1853932584269663,103.59826712167924,4.6317391500941045e-05,0.2717907619603629,248.66066753331884,0.0006879741054075934,0.0022174211190711043,0.6135786963555543,77
Sfrp1,0.05056179775280899,22.30626043080358,0.00022091320448595371,0.2097503340361752,176.42498877879106,3.350679151798884e-05,0.0009050992344076852,0.24039965870923502,26
Slit1,0.1853932584269663,103.59826712167924,4.6317391500941045e-05,0.2717907619603629,248.66066753331884,0.0006879741054075934,0.0022174211190711043,0.6135786963555543,77
Slit2,0.1853932584269663,103.36843623598463,0.00023591994081809193,0.27225659725659157,248.68739994538174,0.0006890398676836011,0.0022170780137921254,0.6085956110033576,77
Slit3,0.06179775280898876,27.576027422304282,0.0016178353008106956,0.22435838558672827,187.45973938045702,7.488630025162124e-05,0.0009755797774530552,0.2747847898407701,27
Smoc2,0.047752808988764044,21.063715779220033,0.00013037500592613663,0.2342207709117799,185.8612884064989,0.00013436715045741596,0.0008285924705584935,0.3260084829773091,26
Sparc,0.07443820224719101,32.68728702895688,0.004606583542723495,0.2857776502453745,218.59615504298338,0.0014123138435638103,0.0011371453698146294,0.27796121686741415,26
Sparcl1,0.0449438202247191,19.24587152293164,0.00044248486859779703,0.24153601978702297,187.08912242463924,0.00010007573621250339,0.0008833595596275887,0.23161158974156568,23
Spock1,0.1853932584269663,103.59826712167924,4.6317391500941045e-05,0.2717907619603629,248.66066753331884,0.0006879741054076038,0.0022174211190711043,0.6135786963555543,77
Spock2,0.1853932584269663,103.59826712167924,4.6317391500941045e-05,0.2717907619603629,248.66066753331884,0.0006879741054075986,0.0022174211190711043,0.6135786963555543,77
Spon1,0.13764044943820225,62.40671897966094,0.0007437301474422795,0.22621852231821146,200.90413070409608,0.00026304607446624254,0.0015819826786018253,0.4716606200017633,75
Srpx,0.05898876404494382,29.294273178982294,5.601467579374942e-05,0.21985500873504404,186.30231007140702,3.4676928245869693e-05,0.001137501742644995,0.43564752307317084,26
Srpx2,0.05898876404494382,29.294273178982294,5.601467579374942e-05,0.21985500873504404,186.30231007140702,3.4676928245866224e-05,0.001137501742644995,0.43564752307317084,26
TGFB1,0.24157303370786515,124.3823092414894,0.001278728593477569,0.31751378187995416,279.602489577648,0.07085147008449226,0.00198185106716893,0.5023885297150223,100
TGFBI,0.2191011235955056,98.46855355973236,0.00033581440920368524,0.2646275244557778,238.5688965425224,0.052354813775007183,0.0016376468451357157,0.42057695238515497,100
TGM1,0.06179775280898876,29.485397471687264,0.00010930429789767012,0.24424038998160827,201.2532190511556,0.004692488351568728,0.0008348585485556835,0.3705107993540289,33
TGM2,0.24297752808988762,116.51010365200482,0.001592155375401002,0.2891408021545516,260.3147423773209,0.059097573245124393,0.0019169839692099963,0.4174260329081502,100
TGM3,0.10112359550561797,44.09794195065878,0.00677159879264843,0.3000514972629556,233.64183359854593,0.006423959680317258,0.0010265660226815888,0.25782002814548877,50
THBS1,0.04915730337078651,20.98215524961962,0.0006736041972850393,0.2505299176413553,197.94971399584253,0.0032637735054389066,0.000684698720086832,0.22888790932977884,27
THBS2,0.24578651685393257,126.0910373621025,0.0059968348232391005,0.3177050097463066,280.0250582512442,0.0705622678804483,0.0020269271195944303,0.485222072421832,100
THBS3,0.2584269662921348,138.19219944223696,0.00021136553991055486,0.32264913269934714,290.9103568462515,0.0818909816990767,0.0021480381717973677,0.5140947242911161,100
THBS4,0.20786516853932585,107.04324807642598,0.000564299899387369,0.2718933924870177,254.57517530921857,0.06313022951330406,0.0017544234749675986,0.5129982189911749,100
THSD4,0.10252808988764045,45.66189948818275,0.006214541949145846,0.2697601822500206,219.703807847941,0.0072516570221830955,0.0010478723408446674,0.2725287500421847,49
TIMP1,0.05337078651685393,24.151110038034158,0.0008178068553548571,0.23581370443168803,192.31880160175805,0.003815411752310078,0.0007429581086548287,0.30246747261865636,32
