protein_a,protein_b,spearman_rho,abs_rho,sign,p_value
P4HA1,SMOC2,0.5537190082644627,0.5537190082644627,1,0.017121150547254476
P4HA1,SPARC,0.7421487603305784,0.7421487603305784,1,0.00042096081150783105
P4HA1,SRPX,0.6991735537190082,0.6991735537190082,1,0.0012427031010093525
P4HA1,SRPX2,0.8858653239030023,0.8858653239030023,1,1.0063499353943567e-06
P4HA1,Serpinh1,-0.6149831138204962,0.6149831138204962,-1,0.006603007209957685
P4HA1,TGFB1,0.8966248217641724,0.8966248217641724,1,4.7201075950316246e-07
P4HA1,TGFBI,0.6409170298881836,0.6409170298881836,1,0.004155663368246957
P4HA1,TGM2,0.8898324230800583,0.8898324230800583,1,7.681675619922531e-07
P4HA1,THBS2,0.8930383224771156,0.8930383224771156,1,6.128919208664116e-07
P4HA1,THBS3,0.9145573181994557,0.9145573181994557,1,1.0894894884471972e-07
P4HA1,TINAGL1,0.6020366435923719,0.6020366435923719,1,0.008201791711132968
P4HA1,TNC,0.6699739946729654,0.6699739946729654,1,0.002349809456938425
P4HA1,TNFSF13,0.5141760589972778,0.5141760589972778,1,0.029036202618582602
P4HA1,TSKU,0.5643979066202677,0.5643979066202677,1,0.014685381135115501
P4HA1,VIT,0.9145573181994557,0.9145573181994557,1,1.0894894884471972e-07
P4HA1,VWA1,0.8422954655866327,0.8422954655866327,1,1.1583399183026658e-05
P4HA1,VWA5A,-0.5141760589972778,0.5141760589972778,-1,0.029036202618582602
PCOLCE,ANXA11,0.5693397437132026,0.5693397437132026,1,0.013655672662329402
PCOLCE,ANXA4,0.710896893106376,0.710896893106376,1,0.0009424096824754915
PCOLCE,ANXA6,0.6844521509120469,0.6844521509120469,1,0.0017284266156212262
PCOLCE,ANXA7,0.6284515203828794,0.6284515203828794,1,0.005217632312461411
PCOLCE,CCL21,0.5875486381322959,0.5875486381322959,1,0.010346439929374406
PCOLCE,CD109,0.7926163424395284,0.7926163424395284,1,8.765390489317663e-05
PCOLCE,CSPG4,0.7926163424395284,0.7926163424395284,1,8.765390489317663e-05
PCOLCE,Ctsd,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
PCOLCE,DPT,0.6331182395936434,0.6331182395936434,1,0.004796879678402692
PCOLCE,F12,-0.7296450384229372,0.7296450384229372,-1,0.0005886390963855697
PCOLCE,FBLN2,0.8266880856665668,0.8266880856665668,1,2.339368585933157e-05
PCOLCE,ITIH3,-0.6285533402862423,0.6285533402862423,-1,0.005208142403962184
PCOLCE,LAMA5,0.6657852740689911,0.6657852740689911,1,0.00256047378064703
PCOLCE,LAMB2,0.5180058323947992,0.5180058323947992,1,0.027659526773163752
PCOLCE,LGALS3,0.6875632970525563,0.6875632970525563,1,0.0016144978318707735
PCOLCE,LPA,-0.6177042801556422,0.6177042801556422,-1,0.006301480866473233
PCOLCE,LRG1,-0.6543401439902933,0.6543401439902933,-1,0.003216601215501627
PCOLCE,LTBP1,-0.7462056321859748,0.7462056321859748,-1,0.00037606056648033774
PCOLCE,OGN,0.5475617207296376,0.5475617207296376,1,0.018664279518462463
PCOLCE,OMD,0.5175097276264592,0.5175097276264592,1,0.027834941549061264
PCOLCE,P4HA2,0.7710973467171882,0.7710973467171882,1,0.00017942540025163865
PCOLCE,PRELP,0.751341792932997,0.751341792932997,1,0.0003250493387432741
PCOLCE,PRG2,0.5330739299610895,0.5330739299610895,1,0.02272864866087629
PCOLCE,PRG3,-0.5252918287937745,0.5252918287937745,-1,0.02518095846197379
PCOLCE,REG1A,0.557837850877145,0.557837850877145,1,0.016146491648214512
PCOLCE,REG3A,0.6460540691553911,0.6460540691553911,1,0.003772910882744693
PCOLCE,S100A1,0.9037978203382857,0.9037978203382857,1,2.7177212445833755e-07
PCOLCE,S100A10,0.8641279442890792,0.8641279442890792,1,3.780070067806715e-06
PCOLCE,S100A11,0.5350761768590575,0.5350761768590575,1,0.022129023822800506
PCOLCE,SDC1,0.5252918287937745,0.5252918287937745,1,0.02518095846197379
PCOLCE,SERPINB2,0.601945960016268,0.601945960016268,1,0.008213998917194551
PCOLCE,SERPING1,0.7808976812678353,0.7808976812678353,1,0.000130742709571822
PCOLCE,SMOC2,0.577426385216127,0.577426385216127,1,0.012095347561473558
PCOLCE,SPARC,0.8141353381618684,0.8141353381618684,1,3.924180383663512e-05
PCOLCE,SRPX,0.9181438174865125,0.9181438174865125,1,7.820843061136006e-08
PCOLCE,SRPX2,0.9649805447470818,0.9649805447470818,1,1.0189528098244424e-10
PCOLCE,Serpinh1,-0.5337640328231253,0.5337640328231253,-1,0.02252056001889707
PCOLCE,TGFB1,0.9766536964980546,0.9766536964980546,1,4.124651735676598e-12
PCOLCE,TGFBI,0.777786535127326,0.777786535127326,1,0.0001448064595754163
PCOLCE,TGM2,0.825177718529631,0.825177718529631,1,2.494877990664743e-05
PCOLCE,THBS2,0.9805447470817121,0.9805447470817121,1,9.710492928253884e-13
PCOLCE,THBS3,0.9805447470817121,0.9805447470817121,1,9.710492928253884e-13
PCOLCE,TNC,0.825177718529631,0.825177718529631,1,2.494877990664743e-05
PCOLCE,TNFSF13,0.601945960016268,0.601945960016268,1,0.008213998917194551
PCOLCE,TSKU,0.5630270401876301,0.5630270401876301,1,0.014981676477292784
PCOLCE,VIT,0.9805447470817121,0.9805447470817121,1,9.710492928253884e-13
PCOLCE,VWA1,0.6897969990833633,0.6897969990833633,1,0.0015365961284888733
PCOLCE,VWA5A,-0.601945960016268,0.601945960016268,-1,0.008213998917194551
PLOD3,AMBP,-0.5118733325952607,0.5118733325952607,-1,0.029889180188547904
PLOD3,COL28A1,0.6,0.6,1,0.008479499419647997
PLOD3,F10,-0.5455633970696145,0.5455633970696145,-1,0.019187981779834898
PLOD3,FAM20C,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,FBN3,-0.6911482839544804,0.6911482839544804,-1,0.0014910003524803703
PLOD3,HGFAC,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,IGFBP6,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,LAMA4,-0.6237112035824605,0.6237112035824605,-1,0.005675273100626177
PLOD3,MBL2,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,MST1,0.7538621285571248,0.7538621285571248,1,0.0003022307769562208
PLOD3,OMD,-0.9217303167735692,0.9217303167735692,-1,5.528410845203005e-08
PLOD3,REG3A,-0.6050536880293549,0.6050536880293549,-1,0.007803917288264372
PLOD3,S100A1,-0.652892561983471,0.652892561983471,-1,0.0033086067847181927
PLOD3,S100A10,-0.5024750281145635,0.5024750281145635,-1,0.033573535037210445
PLOD3,S100A16,0.5351436831932193,0.5351436831932193,1,0.022109025600795276
PLOD3,S100A7,-0.5327292375137015,0.5327292375137015,-1,0.022833146954411142
PLOD3,S100A8,-0.7234530718530691,0.7234530718530691,-1,0.0006904304861390621
PLOD3,SEMA3B,-0.596694214876033,0.596694214876033,-1,0.008946343391340502
PLOD3,SEMA3D,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,SERPINA7,-0.5415613923455601,0.5415613923455601,-1,0.020271556018120508
PLOD3,SERPINB12,0.5128693980491066,0.5128693980491066,1,0.029517866365508367
PLOD3,SERPINB2,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
PLOD3,SFRP1,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
PLOD3,SPARCL1,0.6098367211363063,0.6098367211363063,1,0.007205185247965594
PLOD3,SPON2,-0.7538621285571248,0.7538621285571248,-1,0.0003022307769562208
PLOD3,SRPX,-0.5338842975206611,0.5338842975206611,-1,0.02248444946813072
PLOD3,THBS2,-0.5451478916326168,0.5451478916326168,-1,0.01929831271245313
PLOD3,THSD4,0.5900826446280991,0.5900826446280991,1,0.00994204068315587
PLOD3,TNFSF13,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
PLOD3,VWA5A,0.686365250847529,0.686365250847529,1,0.001657609755111755
PLOD3,WIF1,-0.6098367211363063,0.6098367211363063,-1,0.007205185247965594
REG1A,ADAMTSL2,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG1A,ANGPTL2,-0.5141760589972778,0.5141760589972778,-1,0.029036202618582602
REG1A,C17orf58,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG1A,C1QTNF7,0.5588235294117646,0.5588235294117646,1,0.015919895037761412
REG1A,COL11A1,0.5311934726565821,0.5311934726565821,1,0.023303314990642972
REG1A,COL4A1,-0.6168677509835782,0.6168677509835782,-1,0.00639296160456176
REG1A,COL7A1,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
REG1A,CPN2,0.5846272761934956,0.5846272761934956,1,0.010828908092350832
REG1A,CTSB,-0.5394906114873802,0.5394906114873802,-1,0.020850809449067018
REG1A,DSPP,0.6409264363314905,0.6409264363314905,1,0.004154934610887693
REG1A,HMCN1,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
REG1A,ISM2,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG1A,LPA,-0.7498378553650924,0.7498378553650924,-1,0.00033934345773628077
REG1A,NELL1,-0.7498378553650924,0.7498378553650924,-1,0.00033934345773628077
REG1A,P4HA2,0.5141760589972778,0.5141760589972778,1,0.029036202618582602
REG1A,PDGFD,0.8347786272741218,0.8347786272741218,1,1.6396129606970152e-05
REG1A,PF4,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG1A,PLG,-0.555978308970895,0.555978308970895,-1,0.0165809296142673
REG1A,PODN,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG1A,PRSS2,0.5093930258903263,0.5093930258903263,1,0.030829521639622805
REG1A,S100A1,0.5643979066202678,0.5643979066202678,1,0.01468538113511546
REG1A,S100A10,0.5221901934590129,0.5221901934590129,1,0.026213961514252763
REG1A,S100A4,0.686365250847529,0.686365250847529,1,0.001657609755111755
REG1A,SDC2,0.686365250847529,0.686365250847529,1,0.001657609755111755
REG1A,SERPINE1,0.6564324477763613,0.6564324477763613,1,0.0030873358265856342
REG1A,SERPINE2,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
REG1A,SERPING1,0.5207110281779651,0.5207110281779651,1,0.026718077338026253
REG1A,SFRP2,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG1A,SMOC2,0.5141760589972778,0.5141760589972778,1,0.029036202618582602
REG1A,SPARC,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
REG1A,SPARCL1,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG1A,SRPX,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
REG1A,SRPX2,0.7057297462259694,0.7057297462259694,1,0.00106629182018519
REG1A,TGFB1,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
REG1A,TGFBI,0.524860120035957,0.524860120035957,1,0.025322805094059236
REG1A,THBS2,0.6123243386372382,0.6123243386372382,1,0.0069088003059132605
REG1A,THBS3,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
REG1A,THBS4,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
REG1A,TIMP1,-0.6002706549224034,0.6002706549224034,-1,0.008442163835833457
REG1A,TSKU,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
REG1A,VIT,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
REG1A,VWF,-0.5394906114873802,0.5394906114873802,-1,0.020850809449067018
REG3A,ANXA4,0.5165619363199734,0.5165619363199734,1,0.028172467847763644
REG3A,C17orf58,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG3A,C1QTNF7,0.5588235294117646,0.5588235294117646,1,0.015919895037761412
REG3A,CD109,0.5093930258903263,0.5093930258903263,1,0.030829521639622805
REG3A,CLEC11A,0.7498378553650924,0.7498378553650924,1,0.00033934345773628077
REG3A,COL11A1,0.6459852824255893,0.6459852824255893,1,0.0037778383334969644
REG3A,COL28A1,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
REG3A,CSPG4,0.5093930258903263,0.5093930258903263,1,0.030829521639622805
REG3A,FAM20C,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,FBLN2,0.5500488072994135,0.5500488072994135,1,0.0180282976446893
REG3A,FNDC1,0.5221901934590129,0.5221901934590129,1,0.026213961514252763
REG3A,HGFAC,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,IGFBP6,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,LAMA4,0.5642764926868785,0.5642764926868785,1,0.014711433857647201
REG3A,LAMA5,0.5248601200359568,0.5248601200359568,1,0.02532280509405924
REG3A,MBL2,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,MST1,-0.8405958999380528,0.8405958999380528,-1,1.2549418612277444e-05
REG3A,OMD,0.6564324477763612,0.6564324477763612,1,0.003087335826585643
REG3A,PLG,-0.5207110281779651,0.5207110281779651,-1,0.026718077338026253
REG3A,PODN,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG3A,PRELP,0.5642764926868785,0.5642764926868785,1,0.014711433857647201
REG3A,PXDN,-0.5437893414593912,0.5437893414593912,-1,0.01966254522614979
REG3A,S100A1,0.6050536880293549,0.6050536880293549,1,0.007803917288264372
REG3A,S100A10,0.5604541300486818,0.5604541300486818,1,0.015550575752065244
REG3A,S100A4,0.6050536880293549,0.6050536880293549,1,0.007803917288264372
REG3A,SEMA3B,0.686365250847529,0.686365250847529,1,0.001657609755111755
REG3A,SEMA3D,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,SERPIND1,-0.5165619363199734,0.5165619363199734,-1,0.028172467847763644
REG3A,SERPINE2,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
REG3A,SFRP1,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG3A,SFRP2,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG3A,SMOC2,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
REG3A,SPARC,0.5691809397272192,0.5691809397272192,1,0.013687842513597987
REG3A,SPARCL1,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
REG3A,SPON2,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
REG3A,SRPX,0.5954876218154519,0.5954876218154519,1,0.009121800652724407
REG3A,SRPX2,0.6616216370868463,0.6616216370868463,1,0.002785040827384841
REG3A,TGFB1,0.5630270401876301,0.5630270401876301,1,0.014981676477292784
REG3A,THBS2,0.6564324477763613,0.6564324477763613,1,0.0030873358265856342
REG3A,THBS3,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
REG3A,THBS4,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
REG3A,TINAGL1,0.6122229854347048,0.6122229854347048,1,0.0069206799803793245
REG3A,TNC,0.5351918815153691,0.5351918815153691,1,0.02209475589545044
REG3A,VIT,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
REG3A,VWA1,0.5072501366972977,0.5072501366972977,1,0.03166023068986749
REG3A,VWF,-0.5760298162494737,0.5760298162494737,-1,0.012354120219344322
S100A1,ANXA4,0.5262115211833631,0.5262115211833631,1,0.024880841956665962
S100A1,ANXA6,0.5061380571600196,0.5061380571600196,1,0.032098101070262695
S100A1,F12,-0.531610369011568,0.531610369011568,-1,0.02317494167271531
S100A1,FBLN2,0.5173553719008264,0.5173553719008264,1,0.027889695229184993
S100A1,FBN2,0.5074380165289256,0.5074380165289256,1,0.03158671305080812
S100A1,LTBP1,-0.5214210025060108,0.5214210025060108,-1,0.026475177132890992
S100A1,OMD,0.5451478916326169,0.5451478916326169,1,0.019298312712453105
S100A1,PRELP,0.5634908115124299,0.5634908115124299,1,0.014880911980243553
S100A1,PRG2,0.5469411412761452,0.5469411412761452,1,0.01882569397275339
S100A1,PRG3,-0.5433546419890886,0.5433546419890886,-1,0.019780225106445892
S100A1,S100A10,0.916277992444204,0.916277992444204,1,9.309993061062975e-08
S100A1,S100A11,0.5333052418793671,0.5333052418793671,1,0.022658733484369666
S100A1,S100A16,-0.581813190448442,0.581813190448442,-1,0.011310531296137134
S100A1,S100A7,0.5327292375137015,0.5327292375137015,1,0.022833146954411142
S100A1,SDC1,0.5433546419890884,0.5433546419890884,1,0.01978022510644592
S100A1,SERPINB12,-0.6043251298690522,0.6043251298690522,-1,0.007898538854806382
S100A1,SERPINB2,0.686365250847529,0.686365250847529,1,0.001657609755111755
S100A1,SERPING1,0.8588574964273421,0.8588574964273421,1,5.037021385586391e-06
S100A1,SPARC,0.7851239669421487,0.7851239669421487,1,0.00011350289979260445
S100A1,SPARCL1,-0.6504925025453933,0.6504925025453933,-1,0.003465898000043624
S100A1,SRPX,0.9735537190082644,0.9735537190082644,1,1.1074582911207008e-11
S100A1,SRPX2,0.9145573181994557,0.9145573181994557,1,1.0894894884471972e-07
S100A1,TGFB1,0.9109708189123991,0.9109708189123991,1,1.49643516912454e-07
S100A1,TGFBI,0.8043723797925525,0.8043723797925525,1,5.718947545345952e-05
S100A1,TGM2,0.6194659773362008,0.6194659773362008,1,0.006112294327261636
S100A1,THBS2,0.9217303167735692,0.9217303167735692,1,5.528410845203005e-08
S100A1,THBS3,0.8858653239030023,0.8858653239030023,1,1.0063499353943567e-06
S100A1,THSD4,-0.5570247933884297,0.5570247933884297,-1,0.016335320336660467
S100A1,TNC,0.8333822860566155,0.8333822860566155,1,1.7456516985994708e-05
S100A1,TNFSF13,0.686365250847529,0.686365250847529,1,0.001657609755111755
S100A1,TSKU,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
S100A1,VIT,0.8858653239030023,0.8858653239030023,1,1.0063499353943567e-06
S100A1,VWA5A,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
S100A10,ANXA4,0.6328990831008892,0.6328990831008892,1,0.004815999472141215
S100A10,ANXA6,0.6099581781697269,0.6099581781697269,1,0.007190479730261413
S100A10,CCL21,0.5029494675745031,0.5029494675745031,1,0.033379542617942036
S100A10,F12,-0.5305388212608838,0.5305388212608838,-1,0.02350602127106664
S100A10,F9,-0.5476106150143281,0.5476106150143281,-1,0.01865160849493174
S100A10,FBLN2,0.5180315305329711,0.5180315305329711,1,0.027650463782946885
S100A10,LAMC1,-0.5006515134977183,0.5006515134977183,-1,0.03432724972875028
S100A10,LMAN1,-0.6153560381535298,0.6153560381535298,-1,0.006561006913949454
S100A10,LTBP1,-0.5340871169685051,0.5340871169685051,-1,0.022423653875017987
S100A10,PLG,-0.5924151332223676,0.5924151332223676,-1,0.009581105604474631
S100A10,PRELP,0.5910656682264168,0.5910656682264168,1,0.00978861827240135
S100A10,PRSS2,0.5024750281145635,0.5024750281145635,1,0.033573535037210445
S100A10,S100A11,0.5886143357165986,0.5886143357165986,1,0.010174790015618097
S100A10,S100A16,-0.5900439238653002,0.5900439238653002,-1,0.009948123168830973
S100A10,S100A4,0.5553671363371492,0.5553671363371492,1,0.01672571728508589
S100A10,SDC2,0.5226984812584933,0.5226984812584933,1,0.026042452655951554
S100A10,SERPINB1,0.6490926630522978,0.6490926630522978,1,0.0035604316276148726
S100A10,SERPINE2,0.5491445353697861,0.5491445353697861,1,0.01825752199855966
S100A10,SERPING1,0.9027920822910339,0.9027920822910339,1,2.943905749370951e-07
S100A10,SMOC2,0.5351436831932194,0.5351436831932194,1,0.022109025600795255
S100A10,SPARC,0.5584784368208306,0.5584784368208306,1,0.015998939548989465
S100A10,SPARCL1,-0.5356951122553667,0.5356951122553667,-1,0.021946199009099502
S100A10,SRPX,0.9411683963136561,0.9411683963136561,1,5.99459027819084e-09
S100A10,SRPX2,0.8337484462476663,0.8337484462476663,1,1.7172938441883028e-05
S100A10,TGFB1,0.8438749455948038,0.8438749455948038,1,1.0743436230289766e-05
S100A10,TGFBI,0.8542113424368079,0.8542113424368079,1,6.4273742173025666e-06
S100A10,TGM2,0.5648460608776861,0.5648460608776861,1,0.014589534264037342
S100A10,THBS2,0.8404994458124246,0.8404994458124246,1,1.2606249594273439e-05
S100A10,THBS3,0.8607524445067,0.8607524445067,1,4.549120884814294e-06
S100A10,THBS4,0.5491445353697861,0.5491445353697861,1,0.01825752199855966
S100A10,TNC,0.7857512034981671,0.7857512034981671,1,0.00011111650124526003
S100A10,TSKU,0.5311934726565821,0.5311934726565821,1,0.023303314990642972
S100A10,VIT,0.8607524445067,0.8607524445067,1,4.549120884814294e-06
S100A10,VWF,-0.5522628565512029,0.5522628565512029,-1,0.017476638846890536
S100A4,C17orf58,-0.6504925025453933,0.6504925025453933,-1,0.003465898000043624
S100A4,C1QA,-0.652892561983471,0.652892561983471,-1,0.0033086067847181927
S100A4,C1QB,-0.6016396182761663,0.6016396182761663,-1,0.008255344885842312
S100A4,C1QTNF7,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
S100A4,COL10A1,-0.5200423966232199,0.5200423966232199,-1,0.026948415712667477
S100A4,COL11A1,0.7809364214040585,0.7809364214040585,1,0.00013057515910319163
S100A4,COL21A1,-0.572046636285542,0.572046636285542,-1,0.013116513747106654
