Gene_Symbol,N_Measurements,N_Studies,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Std_Zscore_Delta,Direction_Consistency,Dominant_Direction,Cumulative_Effect,Combined_P_Value,Is_Weak_Signal
Apoa1,4,1,-0.3956064424602178,0.3956064424602178,0.08844926673004351,1.0,decrease,-1.5824257698408712,0.38545357718606665,False
Tsg101,4,1,0.12086099598284172,0.12086099598284172,0.13240015240934666,0.75,increase,0.4834439839313669,0.6024803929208097,False
Cd81,3,1,-0.09434831414397722,0.09434831414397722,0.20776513779099956,0.6666666666666666,decrease,-0.2830449424319317,0.5813156275071019,False
Slmap,4,1,0.04837730760344745,0.04837730760344745,0.19429271110947818,0.5,decrease,0.1935092304137898,0.7211427172070006,False
Apoh,4,1,-0.0007244788069074512,0.0007244788069074512,0.16027859623919422,0.75,increase,-0.002897915227629805,0.6913883800526965,False
Pdap1,4,1,0.1791271575877445,0.1791271575877445,0.14374677375086134,0.75,increase,0.716508630350978,0.5553625487448038,False
C8b,2,1,-0.2488160659903919,0.2488160659903919,0.04397437255378418,1.0,decrease,-0.4976321319807838,0.45538924098766365,False
Ahsg,4,1,-0.1425066639822143,0.1425066639822143,0.1372425424737923,1.0,decrease,-0.5700266559288572,0.5849651968809955,False
Apoo,4,1,0.10080670176962302,0.10080670176962302,0.2584504389783844,0.5,decrease,0.40322680707849207,0.7479652954790024,False
Cdh13,4,1,-0.022740574453978746,0.022740574453978746,0.1850112790597543,0.75,decrease,-0.09096229781591499,0.6720979713207609,False
Fabp3,4,1,0.16422005596912295,0.16422005596912295,0.15187495898706632,0.75,increase,0.6568802238764918,0.566639617266739,False
Cpn2,3,2,0.057874444410764704,0.057874444410764704,0.17045644191298134,0.6666666666666666,increase,0.17362333323229412,0.6094331103903978,False
Eng,2,1,-0.11944240179368804,0.11944240179368804,0.13400380739750745,0.5,decrease,-0.23888480358737607,0.5255828512909504,False
Gbp2,4,1,-0.07820047855337309,0.07820047855337309,0.15436562308348947,0.75,decrease,-0.31280191421349235,0.6336419948756011,False
Alb,4,1,0.04491255060640116,0.04491255060640116,0.24883117115167605,0.75,increase,0.17965020242560464,0.6476991727680352,False
Cpb2,2,1,-0.08703940241768085,0.08703940241768085,0.07725327930607664,1.0,decrease,-0.1740788048353617,0.546521160112409,False
Pebp1,4,1,0.34764380169965486,0.34764380169965486,0.20189831016278714,1.0,increase,1.3905752067986195,0.41428135199292027,False
Dhrs11,4,1,0.23755009305753466,0.23755009305753466,0.18524728190770573,0.75,increase,0.9502003722301386,0.5043376538987124,False
Hmgb1,4,1,0.06914898828615071,0.06914898828615071,0.30265763088507,0.75,increase,0.27659595314460284,0.621176281587514,False
Fabp5,4,1,-0.2103981041607551,0.2103981041607551,0.23538445392329524,0.75,decrease,-0.8415924166430204,0.5204809204806544,False
Asah1,3,1,0.16210733241592556,0.16210733241592556,0.05355518531515742,1.0,increase,0.4863219972477767,0.5448671095580999,False
Hsd17b12,3,1,-0.2501854416605138,0.2501854416605138,0.0759853259416331,1.0,decrease,-0.7505563249815415,0.48249839428277563,False
Cd151,3,1,0.05384245169299986,0.05384245169299986,0.09225683524960185,0.6666666666666666,increase,0.16152735507899957,0.6175356732724486,False
Afm,4,1,0.0330098767187093,0.0330098767187093,0.14765352006816587,0.5,decrease,0.1320395068748372,0.7149181344139266,False
Gba,3,1,-0.2171792140123786,0.2171792140123786,0.07636957198822843,1.0,decrease,-0.6515376420371358,0.5056149637881215,False
Rnpep,4,1,-0.026816475449267303,0.026816475449267303,0.28572622273414,0.5,decrease,-0.10726590179706921,0.6557880942965899,False
Rnh1,4,1,0.16564272813652675,0.16564272813652675,0.08939048593985156,1.0,increase,0.662570912546107,0.5698410996079244,False
Ttr,4,1,0.20729551385514908,0.20729551385514908,0.106232512260486,1.0,increase,0.8291820554205963,0.5354551639542457,False
Qsox1,2,1,-0.10080245818161429,0.10080245818161429,0.021722699425444296,1.0,decrease,-0.20160491636322858,0.5399158405312353,False
Cap1,4,1,-0.2651263061983812,0.2651263061983812,0.061633685690397684,1.0,decrease,-1.0605052247935247,0.4908033066721469,False
Them6,4,1,0.2547747658241129,0.2547747658241129,0.038521225225853634,1.0,increase,1.0190990632964516,0.49986193187936956,False
Ddt,4,1,0.059565892040971694,0.059565892040971694,0.052776965827446065,1.0,increase,0.23826356816388677,0.6537595714707827,False
Ccs,3,1,0.043491044013427134,0.043491044013427134,0.17201369844373576,0.6666666666666666,decrease,0.1304731320402814,0.6754347922900541,False
Sri,4,1,-0.06816922747632993,0.06816922747632993,0.0982366766392722,0.75,decrease,-0.27267690990531973,0.6452692263783696,False
Lamp2,4,1,-0.0759407310642211,0.0759407310642211,0.1784016574718931,0.75,decrease,-0.3037629242568844,0.6329824172636596,False
Gstm1,4,1,0.2074412061493101,0.2074412061493101,0.12862581069333232,1.0,increase,0.8297648245972404,0.5338045591348004,False
Itm2b,2,1,-0.02314487248114885,0.02314487248114885,0.08563760646442214,0.5,decrease,-0.0462897449622977,0.582111057771303,False
Entpd1,4,1,-0.055581591492183224,0.055581591492183224,0.1304862009430239,0.5,decrease,-0.2223263659687329,0.6526000332839996,False
Hexb,4,1,0.0318866748116239,0.0318866748116239,0.233675597012009,0.5,decrease,0.1275466992464956,0.7051246881458061,False
Dpp4,3,1,-0.5007142914609696,0.5007142914609696,0.26122326992012695,1.0,decrease,-1.5021428743829086,0.3019068686016328,False
Adck1,4,1,-0.07638211419866607,0.07638211419866607,0.2225313643823967,0.75,decrease,-0.3055284567946643,0.6277572633339787,False
Serpina10,2,2,0.15885805522263724,0.15885805522263724,0.08316527987639795,1.0,increase,0.3177161104452745,0.5055240771110878,False
Alad,4,1,0.1450754277503022,0.1450754277503022,0.11145357645063632,0.75,increase,0.5803017110012088,0.584907933908752,False
Nampt,4,1,-0.08565878871916598,0.08565878871916598,0.12704009430821045,0.75,decrease,-0.3426351548766639,0.6301118496669827,False
Pltp,3,1,0.1040030880932255,0.1040030880932255,0.13604942207682008,0.6666666666666666,increase,0.3120092642796765,0.5809193024330308,False
Sod3,4,1,0.09490627166668392,0.09490627166668392,0.2613864263323456,0.5,decrease,0.37962508666673567,0.7435436109751672,False
Ckm,4,1,0.019672677357352546,0.019672677357352546,0.15166349581134958,0.5,decrease,0.07869070942941019,0.7054116185565829,False
Selenop,3,1,0.025255838577884063,0.025255838577884063,0.09173699124084607,0.6666666666666666,increase,0.07576751573365219,0.6365389444753766,False
Hsd17b11,4,1,-0.00565348355860823,0.00565348355860823,0.10708823279950502,0.5,decrease,-0.02261393423443292,0.6907540173058777,False
Ccdc134,4,1,-0.13465811493676805,0.13465811493676805,0.48641825777027814,0.5,decrease,-0.5386324597470722,0.5263861297794321,False
Ybx1,2,1,0.036022761030458456,0.036022761030458456,0.21027241584997006,0.5,decrease,0.07204552206091691,0.6066232054566891,False
Plaa,4,1,-0.049941224667077996,0.049941224667077996,0.10994493945029919,0.5,decrease,-0.19976489866831199,0.6582584392857014,False
1300017J02Rik,4,1,0.089251987690925,0.089251987690925,0.1457769431708402,0.75,increase,0.3570079507637,0.6259073698182829,False
Sra1,4,1,0.06119553045182173,0.06119553045182173,0.15888754409058942,0.5,decrease,0.24478212180728692,0.7330578090966394,False
Cdnf,4,1,0.3806571223507656,0.3806571223507656,0.21934324117368548,1.0,increase,1.5226284894030624,0.38659873281174817,False
Fastkd2,4,1,-0.019171213570057223,0.019171213570057223,0.0699013745642454,0.5,decrease,-0.07668485428022889,0.6829153401209616,False
Hc,4,1,0.5471800440083119,0.5471800440083119,0.6116599130197042,1.0,increase,2.1887201760332475,0.2019322469065882,False
Apoa4,4,1,-0.21828257410636423,0.21828257410636423,0.06545481163185222,1.0,decrease,-0.8731302964254569,0.5286251211167989,False
Calr,4,1,-0.25123805039266267,0.25123805039266267,0.11393326532981293,1.0,decrease,-1.0049522015706507,0.49943619187490806,False
Igf2r,4,1,0.05342585512484632,0.05342585512484632,0.11272608375437167,0.5,decrease,0.2137034204993853,0.7313241044527241,False
Mydgf,4,1,-0.16956858762246108,0.16956858762246108,0.06597456769917077,1.0,decrease,-0.6782743504898443,0.5677973172525643,False
Hdgf,4,1,0.05948211113745992,0.05948211113745992,0.051621625816319225,1.0,increase,0.2379284445498397,0.653853451508038,False
Fmod,6,2,-0.13137955064740983,0.13137955064740983,0.2669862895762629,0.5,decrease,-0.788277303884459,0.6223338795315758,False
Naxe,4,1,0.28034085492071065,0.28034085492071065,0.051932911172851745,1.0,increase,1.1213634196828426,0.4787786686057226,False
Txn1,4,1,0.06490360830792552,0.06490360830792552,0.11031851032518301,0.75,increase,0.2596144332317021,0.6470345384119739,False
Pon3,4,1,0.01056247478953845,0.01056247478953845,0.22224774492029736,0.75,decrease,0.0422498991581538,0.6919834104875668,False
