Protein,Degree,Betweenness,Eigenvector,Closeness,PageRank,Katz,Subgraph
P3h1,0.1386138613861386,0.0018997642218130698,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
PAPLN,0.099009900990099,0.0007923699858972681,0.013438956561078193,0.788440596889486,0.0008917939857265645,0.01672274706957852,6.596781124876897e+59
PCSK6,0.1529152915291529,0.0003251762156691755,0.03183016788827635,0.8249754613683049,0.0013401826978972139,0.030959581938652336,2.5152713103143475e+60
PLXND1,0.1386138613861386,0.001852007894110684,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
PXDNL,0.1386138613861386,0.001852007894110684,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
PXN,0.1386138613861386,0.001852007894110684,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
Plod1,0.1386138613861386,0.001852007894110684,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
Plod3,0.1386138613861386,0.001852007894110684,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
S100P,0.1386138613861386,0.001844297872007153,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
SCYL1,0.1386138613861386,0.0018297853117681749,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.858026901022811e+59
SERPINA7,0.11001100110011,0.00042405121569425656,0.010848464657412677,0.8287715985307499,0.0010210166903358562,0.016498261330156725,3.9731787998469187e+59
SFRP1,0.0957095709570957,0.0019516228013729733,0.007807892663190278,0.7592216237810241,0.0009552715274013474,0.012798634313414846,2.4153669737743916e+59
SFRP4,0.0748074807480748,0.0003226827822282961,0.006434868919185668,0.7158859603435322,0.0008324876999032882,0.011349521756712057,1.2525895301288029e+59
SLIT2,0.1529152915291529,0.00032067052688166086,0.03183016788827635,0.8249754613683049,0.0013401826978972139,0.030959581938652336,2.5152713103143475e+60
SMAP,0.1386138613861386,0.0018197160370218843,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.8580269010228106e+59
Sfrp1,0.1386138613861386,0.0017935415823858746,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.8580269010228106e+59
Sulf2,0.1386138613861386,0.0017889228949285242,0.010789629928172471,0.9598811641831684,0.001343103184061807,0.022112824674999428,1.8580269010228106e+59
TNN,0.1529152915291529,0.00031676219254777287,0.03183016788827635,0.8249754613683049,0.0013401826978972139,0.030959581938652336,2.5152713103143467e+60
WNT11,0.1529152915291529,0.00031574191894610245,0.03183016788827635,0.8249754613683049,0.0013401826978972139,0.030959581938652336,2.5152713103143467e+60
ADAMTSL2,0.0748074807480748,7.610485310237664e-05,0.01257257997071519,0.6933281362873769,0.0007654674547782934,0.015147105167867532,4.354514196326545e+59
ANGPTL4,0.09350935093509351,7.688372268222323e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450183e+59
ARG1,0.0781078107810781,0.0009104985388406682,0.008557482361983873,0.7842721918301575,0.0007422466824312843,0.01271805842826943,2.9898114743277976e+59
C1QTNF5,0.0957095709570957,0.004300545693335848,0.009328259085241545,0.7777071769444277,0.0009461941644656652,0.013748002360476961,3.3686221260040013e+59
COL22A1,0.055005500550055,0.00015774705223826354,0.006209285655779717,0.72765298241934,0.0006593127180839034,0.01040088298739848,1.3388524513894244e+59
CPAMD8,0.09350935093509351,5.26522246425514e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450183e+59
ELANE,0.0946094609460946,0.0001393311137281129,0.012543829214686745,0.8035631470898131,0.0009044916186267464,0.015980272062930557,5.436589360853323e+59
FAM20C,0.0627062706270627,2.7175467704102047e-05,0.00823019728786231,0.642759212082214,0.0006932838967072862,0.01204571055695153,2.1401005270324762e+59
FGL1,0.0814081408140814,0.00036589562039904445,0.008443622299522283,0.7865412474007228,0.0008183281570080902,0.013000063059135558,2.4793502760861865e+59
GDF10,0.09350935093509351,5.26522246425514e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450183e+59
GDF5,0.09350935093509351,5.26522246425514e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450156e+59
HGFAC,0.0627062706270627,2.8418512084059237e-05,0.00823019728786231,0.642759212082214,0.0006932838967072862,0.01204571055695153,2.1401005270324762e+59
HTRA3,0.09350935093509351,1.7438024482120962e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.6588825014450156e+59
HYAL1,0.09350935093509351,5.5075374446518595e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450165e+59
INHBA,0.09350935093509351,1.778418873983056e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.6588825014450165e+59
INHBC,0.055005500550055,0.00018682484988586967,0.006209285655779717,0.72765298241934,0.0006593127180839034,0.01040088298739848,1.3388524513894244e+59
ISM2,0.0748074807480748,7.368170329840946e-05,0.012572579970715187,0.6933281362873769,0.0007654674547782934,0.015147105167867532,4.354514196326548e+59
ITIH6,0.09350935093509351,5.9921674054452944e-05,0.011150173291454648,0.7187800537807285,0.0009978536754841297,0.015355722840477799,3.6588825014450165e+59
KAL1,0.09350935093509351,1.8188047040491754e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.6588825014450165e+59
LEFTY2;LEFTY1,0.09350935093509351,1.738033043916936e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.6588825014450165e+59
LPA,0.1419141914191419,0.000683328244718745,0.038894711633996805,0.8001779591078201,0.0011542852074761356,0.034113580033602334,3.9028367118202436e+60
MBL2,0.058305830583058306,0.00019869828392530883,0.005072203561609461,0.6671732162791483,0.0006469177746848319,0.009764440399163209,9.745537168877158e+58
MMP3,0.09350935093509351,1.859190534115295e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.6588825014450165e+59
MPI,0.0957095709570957,0.00021929505725902987,0.012643172503237475,0.8089680259450922,0.0009121456685481226,0.016070097942026237,5.54969119940542e+59
MST1;MST1L,0.0627062706270627,2.2625505680419106e-05,0.00823019728786231,0.642759212082214,0.0006932838967072862,0.01204571055695153,2.1401005270324754e+59
PF4;PF4V1,0.0913091309130913,0.00037801136941888023,0.01094500340416255,0.7465919349284025,0.0009651164759381892,0.015168552619814759,3.24072411545206e+59
S100A12,0.10451045104510451,0.00313171919247725,0.012729051294175958,0.8401849515145128,0.0009708932189153631,0.01757861857361271,4.711995714967181e+59
SCUBE3,0.09350935093509351,2.1015055145120134e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.658882501445014e+59
SEMA3D,0.0627062706270627,3.115373421126463e-05,0.00823019728786231,0.642759212082214,0.0006932838967072862,0.01204571055695153,2.1401005270324736e+59
SMOC1,0.09350935093509351,1.637068468751637e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.658882501445014e+59
SPON2,0.0627062706270627,3.359261875421861e-05,0.00823019728786231,0.642759212082214,0.0006932838967072861,0.01204571055695153,2.1401005270324736e+59
TGM3,0.07920792079207921,0.001434504683948571,0.007898607674805462,0.7918884001697591,0.0007447670637917561,0.012264616875470404,2.7399268664170216e+59
THSD4,0.1243124312431243,0.01882011008815737,0.010149333635030193,0.9188638204039077,0.001038529510283223,0.01611692488285228,4.32962570476109e+59
VEGFA,0.09350935093509351,1.8793834491483552e-05,0.011217459362344166,0.7155834931892956,0.0009985705991171871,0.015402849170941507,3.658882501445014e+59
ADAM15,0.0473047304730473,0.0003872193386739555,0.004299887242964083,0.7065631969124326,0.000611225502020221,0.008684674791770397,6.095319518008448e+58
ADAMTS16,0.0968096809680968,0.0004131498401478746,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
ANGPTL6,0.039603960396039604,6.612458497790201e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
ANXA8L2;ANXA8,0.0968096809680968,0.0004010340911280389,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
C1QB,0.058305830583058306,0.0014163310604188171,0.004823971085195413,0.7901446878896238,0.0006274468269213179,0.00947563756393341,8.718394257010274e+58
C1QTNF8,0.0968096809680968,0.0004010340911280389,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
CLEC18B,0.039603960396039604,3.22004877223615e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
CLEC5A,0.039603960396039604,3.22004877223615e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
COL27A1,0.0968096809680968,0.0004010340911280389,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
CXCL10,0.0968096809680968,0.0003998225162260553,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
F2,0.1188118811881188,0.00043859011451805974,0.042831560271900285,0.787633052675243,0.0009467072820449434,0.035529135083792754,4.105686630901199e+60
GLDN,0.0968096809680968,0.0003978839963828815,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
IGFBP4,0.0968096809680968,0.0003970762797815591,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
IL17D,0.0968096809680968,0.0003970762797815591,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
LAMA1,0.0352035203520352,0.00033197152314350375,0.0019331907864652044,0.7136195436843144,0.0004973078637979282,0.006876900130213942,1.481542498957793e+58
LGALS8,0.058305830583058306,0.0017398215592484359,0.003164386618958121,0.7685195386655047,0.000649005295491034,0.009339739438322147,3.203198894565466e+58
LMAN1,0.045104510451045104,0.0004143586164783879,0.004215036728042512,0.73143121664192,0.0005410733640971406,0.008797321276250212,6.132081272654574e+58
MMP13,0.039603960396039604,3.22004877223615e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
PXDN,0.0429042904290429,0.0009207969255075287,0.0033095178669572105,0.7595335914643585,0.000501114169975931,0.008085118243149999,4.409191477499475e+58
S100A11,0.0495049504950495,0.0006639430462870075,0.006362827582531625,0.7652177542562604,0.0005572558321127818,0.010241895557660087,1.3251510763378115e+59
S100A7A,0.039603960396039604,3.22004877223615e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
S100A7L2,0.0968096809680968,0.0003955618111540796,0.024441879301247835,0.7384837519977066,0.0008649327400045573,0.023211614225702736,1.403165312704096e+60
SBSPON,0.030803080308030802,0.00021323718274911192,0.002447549353879699,0.7126765137319974,0.0004619916195538617,0.007094677564952893,2.240538637487989e+58
SERPINC1,0.1188118811881188,0.0011703813553161483,0.03651992769516728,0.819790002301319,0.0009561776775600706,0.031375044128112255,3.388553525600594e+60
SERPIND1,0.1386138613861386,0.0007875236862893338,0.047817705017454804,0.8134765943218665,0.0011347846724167755,0.039484697931662545,4.806723332580621e+60
SMAP2,0.039603960396039604,3.22004877223615e-05,0.0023995958531885632,0.7236721069616537,0.0006039073601539437,0.007377223544763287,2.2145812779968248e+58
ADAMTS2,0.10891089108910891,0.00041931461068114536,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684778e+60
AEBP1,0.0539053905390539,0.0005403624062846813,0.0063512208643657555,0.7774659965109383,0.0005952712647330315,0.010445554482521168,1.4035626812678045e+59
ASTL,0.0473047304730473,2.7430369530658843e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
CD109,0.17381738173817382,0.002265645066709314,0.05197219808007167,0.8726848321543911,0.0013731560178970614,0.04417229264969585,5.691252798999929e+60
CLEC10A,0.0473047304730473,2.7430369530658843e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
CST12,0.0473047304730473,2.500721972669166e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
CTSZ,0.0418041804180418,0.0006288073741294835,0.0025458064281610646,0.7813971531296235,0.0004990751000786931,0.007532572024825112,2.9255999102360776e+58
DSP,0.0924092409240924,0.0024594970510266887,0.02013199916792726,0.8026665040731196,0.0008129879960977835,0.02000682390520105,1.251179001746304e+60
EMILIN3,0.19471947194719472,0.0036928803012459834,0.06139292614710042,0.8838339083892166,0.0015382268783399509,0.050964059164000174,7.430718846555513e+60
FBLN2,0.1463146314631463,0.0005851906776580742,0.05290605798003195,0.8186552909957325,0.001218986597301899,0.04338004026431923,5.3985885439071146e+60
FCN1,0.0473047304730473,2.339178652404688e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
IBSP,0.10891089108910891,0.00037812106401370317,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
INHA,0.0473047304730473,2.339178652404688e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
LAMA5,0.1452145214521452,0.004122989391450158,0.04458313116111659,0.8302072412630176,0.0011527462302015504,0.037813598143206034,4.6414104906168445e+60
LAMB2,0.0891089108910891,0.0008771802290361195,0.015260835206054955,0.8034761352052618,0.0008163871760782565,0.01754720180113477,7.115363674970891e+59
LEP,0.10891089108910891,0.00036721688989585087,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
LGALS3,0.14301430143014301,0.002721197229855144,0.04172343848159569,0.8403164406099367,0.00111803480018522,0.03556531098595557,4.6225782187991185e+60
MATN1,0.10891089108910891,0.00036721688989585087,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
OGN,0.0693069306930693,0.0004143586164783879,0.012866580985404656,0.7901815674895665,0.0007118969699528434,0.014924340151249483,4.648010219590495e+59
P4HA2,0.1837183718371837,0.00816238011466345,0.050100556978421425,0.8877085774127038,0.0014231572108889634,0.04318557478214683,5.809146256951764e+60
PAPPA,0.10891089108910891,0.0003572213969544861,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
PCSK5,0.10891089108910891,0.0003572213969544861,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
PODNL1,0.10891089108910891,0.00035681753865382494,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.02778408762353917,2.3466421369684785e+60
PRELP,0.1386138613861386,0.0003331830980454874,0.0458270772162658,0.8075253101388378,0.0011226349217718676,0.03827563536936953,4.797045045735539e+60
PRL7C1,0.0473047304730473,2.2422526602460002e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
PRSS1,0.0473047304730473,2.2422526602460002e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
REG4,0.10891089108910891,0.00035647137439611537,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.027784087623539174,2.3466421369684785e+60
SERPINA3G,0.0473047304730473,2.2422526602460002e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
SERPINA3K,0.0473047304730473,2.2422526602460002e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725916e+58
SERPINB6,0.0363036303630363,0.0008868728282519882,0.002949716740902094,0.7825514798987493,0.0004659680288073495,0.007556142726662757,3.3327431044736774e+58
SERPINE1,0.0748074807480748,0.004532501708320612,0.007804971379190504,0.8272369884640243,0.0007300138592826943,0.012785184013273582,1.8413967859318968e+59
SULF1,0.10891089108910891,0.00034829324380772586,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.027784087623539174,2.3466421369684785e+60
TRY10,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
VWA3B,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
WFIKKN2,0.10891089108910891,0.00034748552720640345,0.031048715947156857,0.7812521761649283,0.0009284003758826428,0.027784087623539174,2.3466421369684785e+60
WNT6,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
ZP1,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
ZP2,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
ZP3,0.0473047304730473,2.215328773535254e-05,0.0031361556652327125,0.708384281665467,0.0006710374285700365,0.00857572563287642,3.2178479065725893e+58
ADAM19,0.10121012101210121,6.114991612440035e-05,0.01146710203171301,0.7850998787256658,0.0010250094590553394,0.015651549142445362,4.405334689199555e+59
ADAMTS5,0.10121012101210121,6.114991612440035e-05,0.01146710203171301,0.7850998787256658,0.0010250094590553394,0.015651549142445362,4.405334689199555e+59
AGT,0.0704070407040704,0.0020887551310197097,0.007326273737376502,0.7668443084969645,0.0007002291948933659,0.011502138046386643,2.014361153406617e+59
COL21A1,0.088008800880088,0.0016550113161095845,0.007514513695731039,0.8258212881668453,0.0008044846164280669,0.01318043260969001,2.086978003507583e+59
COL4A1,0.09350935093509351,0.005078921989115211,0.01920332268442169,0.8313812577477057,0.0007982466617143575,0.019852058804704614,1.1219389050743016e+60
CSTA,0.1111111111111111,0.0031937114416287445,0.010330002199658342,0.844745653295822,0.0010163452173951807,0.015850954586968627,3.572558374021413e+59
CSTB,0.0517051705170517,0.0002398918305927509,0.004639667172556403,0.7622700865471826,0.0005905283958380043,0.009211906269832567,8.440732809641736e+58
CTSB,0.056105610561056105,0.0020693699325879723,0.005339677665123232,0.8234012914442151,0.0005900665261489219,0.009766820228283322,1.1981676240959763e+59
CTSG,0.055005500550055,0.0005258235074608782,0.003958368053176279,0.7687694262053055,0.0006158114854698657,0.008959391002031273,6.41576889916458e+58
EBI3,0.10121012101210121,5.9938341222416765e-05,0.01146710203171301,0.7850998787256658,0.0010250094590553394,0.015651549142445362,4.4053346891995564e+59
EGF,0.10121012101210121,5.9938341222416765e-05,0.01146710203171301,0.7850998787256658,0.0010250094590553394,0.015651549142445362,4.4053346891995564e+59
ELN,0.0649064906490649,0.00036104932079110994,0.007135014822958478,0.7707850408389851,0.0006788889948156702,0.011296495998980922,1.7215942631916203e+59
F13A1,0.0946094609460946,0.008006086952307565,0.0110489329114949,0.8829374730043326,0.0009016423745128229,0.01487966637346647,3.5934143131102433e+59
FBLN1,0.0517051705170517,0.0009280663749194302,0.002694620268569928,0.7749248873661339,0.0005516014163504773,0.007962190315395832,4.01977610016018e+58
FBLN5,0.0572057205720572,0.0006106337505997296,0.006511323229637862,0.7799194961822206,0.0005981990473214714,0.01055579198152799,1.6086169046010248e+59
FBN2,0.061606160616061605,0.00876695599075326,0.0033796589598511124,0.8562642603828061,0.0006477798768022635,0.009028030558771175,4.601656810982469e+58
FCN2,0.1793179317931793,0.011303388048055907,0.0548533549606847,0.9431929658486039,0.0014222251410924835,0.04572877564327607,6.199866307776455e+60
FLG,0.0891089108910891,0.0029241360259373954,0.007951505511295831,0.8212224105400391,0.0008945182467089393,0.013327003573148255,2.1988832061836187e+59
FLG2,0.0737073707370737,0.0016380492674818142,0.0050296493494177245,0.7629045850235836,0.0007587995674397389,0.010138966578674833,1.0536804537534157e+59
FN1,0.0693069306930693,8.965654274678569e-05,0.009663458883018571,0.7721309143901366,0.0007366561399675838,0.013126373907820345,2.664014686798967e+59
GDF15,0.1001100110011001,0.00014102731859088997,0.011215257952853738,0.783679637368789,0.0010165542644091957,0.015454342739866091,4.215680080325475e+59
HRNR,0.0407040704070407,0.00024958442980861965,0.00221445222015894,0.7453599947109825,0.0004933053607485936,0.007338948069501354,2.3405498283982822e+58
HTRA1,0.077007700770077,0.000683328244718745,0.01191381114716568,0.7833336563779385,0.0007646083476740524,0.014710054698531228,4.119251941878521e+59
KCP,0.10121012101210121,6.417885337935933e-05,0.011467102031713009,0.7850998787256658,0.0010250094590553392,0.015651549142445362,4.4053346891995564e+59
LGALS2,0.1001100110011001,0.00014345046839485715,0.011215257952853738,0.783679637368789,0.0010165542644091957,0.015454342739866091,4.215680080325477e+59
MGP,0.1276127612761276,0.002008791187488793,0.030842474221869847,0.8143816729318316,0.0010806387728854476,0.028655064281248966,2.5628391217275427e+60
MMRN2,0.08250825082508251,0.0031719030933930396,0.007393497713146248,0.8054652117213102,0.0007815758764666913,0.012082661591154974,2.1523658160160762e+59
MUC1,0.0627062706270627,8.965654274678569e-05,0.006878171201250949,0.751654484746484,0.0007184556593846969,0.011182539405878001,1.4874860081396767e+59
NTN3,0.10121012101210121,6.417885337935933e-05,0.011467102031713009,0.7850998787256658,0.0010250094590553392,0.015651549142445362,4.405334689199555e+59
PDF,0.11001100110011,0.0008476985730878524,0.009523826188826991,0.8424711392533732,0.0010602652689597654,0.01555400096866657,3.014292588452292e+59
PRSS2,0.10121012101210121,6.417885337935933e-05,0.011467102031713009,0.7850998787256658,0.0010250094590553392,0.015651549142445362,4.405334689199555e+59
SDC1,0.0968096809680968,0.0015907978463044542,0.01565822139398532,0.8168184205675163,0.0009108441704237834,0.017894257800701547,7.25592658218771e+59
SDC2,0.1551155115511551,0.0022741260910231994,0.04449120089189077,0.8523521693730832,0.0012050596863927084,0.03780482730615804,5.018471038032954e+60
SEMA3B,0.066006600660066,0.0015249132387034846,0.005619244689675944,0.723952297884625,0.0006860892348331627,0.010261639166171049,1.2806298637827812e+59
SEMA3G,0.0627062706270627,0.00010298386666860517,0.006866012141127096,0.7529941784646119,0.0007178558432924375,0.011171879755624397,1.4874860081396767e+59
SERPINA5,0.0924092409240924,0.0006372883984433685,0.014390017420176883,0.7984439397932432,0.0008893871495741399,0.01699339453858104,5.974045157272345e+59
SERPINI2,0.1001100110011001,0.0001386041687869228,0.011215257952853738,0.783679637368789,0.0010165542644091957,0.015454342739866091,4.215680080325477e+59
TINAG,0.0627062706270627,9.813756706067081e-05,0.006866012141127096,0.7529941784646119,0.0007178558432924375,0.011171879755624397,1.4874860081396767e+59
VWA1,0.0891089108910891,0.00091110432629166,0.016990616477698325,0.8127014336023692,0.0008282441549956574,0.018337244099621623,8.777394893350768e+59
WISP2,0.0924092409240924,0.0012891156957105401,0.008133714022011827,0.7989901346385156,0.0009105091957422525,0.012954991924423558,2.396159617770103e+59
ANXA5,0.058305830583058306,0.0008529487309964477,0.011387079165118113,0.7928127159428133,0.0005820394519956587,0.013720150968438063,4.027811347350403e+59
Adam17,0.11551155115511551,0.005180998362425854,0.004674237539454899,0.7961764043543931,0.0013082444840891352,0.015281064987915132,2.2701206425240188e+58
Adamtsl4,0.11551155115511551,0.005180998362425854,0.004674237539454899,0.7961764043543931,0.0013082444840891352,0.015281064987915132,2.2701206425240188e+58
Colec12,0.0957095709570957,0.0077373192532175445,0.007256235776138468,0.7903526521942289,0.0009758066114163987,0.018964538277380618,2.89066214635303e+58
DPT,0.0748074807480748,0.0005985180015798937,0.0166934490721388,0.7998872431422142,0.0007322771579933463,0.017590463867469316,7.086921499281995e+59
F9,0.0594059405940594,0.009724100163320296,0.004843821274195094,0.8729294902529096,0.0006550079220404738,0.009761726246161853,8.319277026720995e+58
MFGE8,0.09790979097909791,0.0017858614055238124,0.02236121308300931,0.806108264396786,0.0008558557342151229,0.02217183458665947,1.3427885832449857e+60
Mfap4,0.11551155115511551,0.005087101307522126,0.004674237539454899,0.7961764043543931,0.0013082444840891352,0.015281064987915132,2.2701206425240188e+58
S100A9,0.0605060506050605,0.0003150094745157335,0.008823826447280326,0.772643740786338,0.0006588987677849542,0.012278533882936982,2.246140551375628e+59
SERPINH1,0.0572057205720572,0.022343864342381375,0.002672698742755143,0.8881366039718565,0.0006355057591290152,0.008870030205399863,2.0160138418734208e+58
Serpina10,0.088008800880088,0.008466865516991365,0.003354517777998343,0.793889752863467,0.0010214860753305851,0.011864116977087207,1.6636104625067232e+58
COL28A1,0.0539053905390539,0.0008863517207672643,0.0046132610577445535,0.7299390016947349,0.0005924973641352961,0.009139638716059497,8.795816839251659e+58
HMCN1,0.0638063806380638,0.00189357432261629,0.00832615968879786,0.7705486583475305,0.0006100222596050431,0.011809949370270016,2.5758038418078764e+59
PDGFD,0.0627062706270627,0.00034651042196730687,0.009238526039824882,0.7054189440148992,0.000651756526524065,0.012569141943086191,2.4810368966916726e+59
WIF1,0.050605060506050605,0.00019264040941539088,0.005699350347852663,0.6703617832624904,0.00063394842289064,0.009841299445003863,8.409371403399112e+58
Angptl2,0.0781078107810781,0.00039981971765458484,0.0028663972377352773,0.7359565666812238,0.0008911926286270902,0.011085195234882512,1.303960177207562e+58
Cap2,0.0781078107810781,0.0011001100110011,0.0029022945678065636,0.7147585764737712,0.000859771596601082,0.011271645136227339,1.1823921857330332e+58
Cpn2,0.0748074807480748,0.000964413621978938,0.002508785338597124,0.727276251110898,0.0008665009959133796,0.0103290450675419,1.0185229867511822e+58
Ctsa,0.07150715071507151,0.00027260435294630783,0.0030394189072573733,0.6856759270957549,0.0008165834242223704,0.01124555468908872,1.0058406746910717e+58
Ctsc,0.07920792079207921,0.0017495141584643046,0.0037092316791239163,0.7423561222995078,0.000783389109364766,0.012409973882534772,1.5376307669686335e+58
Eln,0.0726072607260726,0.0075564255498920705,0.003923629888550099,0.8273268813472608,0.0007161601330431736,0.011147577229417487,3.6319490594496625e+58
Emilin2,0.1133113311331133,0.0009026233019777749,0.0036212842273218564,0.7519479805089955,0.0012176864883945275,0.013411364286976982,1.7571237116448326e+58
Fgf13,0.0704070407040704,0.000683328244718745,0.004141269308011377,0.7121448120144241,0.0007048035429491376,0.012994609044882876,1.4123105249610635e+58
Fgl2,0.10561056105610561,3.319715231435036e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Hrg,0.10561056105610561,3.319715231435036e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Lgals8,0.10561056105610561,3.319715231435036e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Lgals9,0.0891089108910891,0.0002556423043185376,0.0029971165385548094,0.7333472137477844,0.0010312697796564909,0.011660348714041526,1.417397281361153e+58
Lgalsl,0.0748074807480748,0.00014417741333604727,0.0031715106901436664,0.7166979380578196,0.0008610043048532347,0.011553069565376934,1.0782350247368006e+58
Loxl2,0.10561056105610561,3.380293976534216e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Ltbp1,0.055005500550055,0.0005161309082450095,0.0021705188136123084,0.7176904950784648,0.0006263144203282942,0.009149423504141765,8.887679331130357e+57
Mbl1,0.10561056105610561,5.964987100765869e-05,0.0040606569673744776,0.7060988093305527,0.0012319505546636352,0.014342234681378803,1.573431540644887e+58
Mfap5,0.0605060506050605,0.0028342371682102126,0.0027413173364518257,0.7153993020202862,0.0007695137112097185,0.010216523601380395,1.0344962434940907e+58
