Protein,Consensus,Consensus_Rank,Degree,Betweenness,Eigenvector,Closeness,PageRank,Katz,Subgraph
Cxcl12,-0.9141186965433011,838,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Egfl7,-0.9141186965433011,839,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Gas6,-0.9141186965433011,840,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Hmcn1,-0.9141186965433011,841,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Kcp,-0.9141186965433011,842,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Loxl1,-0.9141186965433011,843,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Rif1,-0.9141186965433011,844,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Adamtsl1,-0.9141186965433011,845,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130863e+56
Thbs3,-0.9141186965433011,846,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Pcolce2,-0.9141186965433011,847,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Srpx,-0.9141186965433011,848,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Srpx2,-0.9141186965433011,849,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Npnt,-0.9141186965433011,850,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Tgm1,-0.9141186965433011,851,0.0583058305830583,1.9303240403401723e-05,0.0014988003610997,0.6242796340657787,0.0008374988156713,0.0093144532271225,9.265901813130862e+56
Cilp2,-0.9156068244200607,852,0.0605060506050605,0.0003780113694188,0.0009633998868932,0.6267862226284383,0.0008099405420382,0.0078865244486386,3.873905176918964e+56
Mmrn2,-0.9171051477329698,853,0.0451045104510451,0.0002301992313768,0.0009640223921888,0.6979436321593399,0.0005994081462625,0.0073297762956843,1.422501380971637e+57
Col11a1,-0.9197014864378453,854,0.0418041804180418,0.0002096024580431,0.0010908457124063,0.6988146610503209,0.0006080684116198,0.0075173413398865,5.794793284947221e+56
Sparcl1,-0.9332121078780637,855,0.0451045104510451,0.000288354826672,0.0008013840990788,0.6885473772408627,0.0006030693163256,0.0071302273172388,7.946834706296541e+56
THBS1,-0.944200558443501,856,0.0319031903190319,0.0017495141584643,0.0018382307705083,0.7112622279574521,0.0004131955067716,0.0067996738581414,1.51420689839013e+58
LAMA1,-0.9476121325359947,857,0.0352035203520352,0.0003319715231435,0.0019331907864652,0.7136195436843144,0.0004973078637979,0.0068769001302139,1.481542498957793e+58
Mbl2,-0.9513450664128733,858,0.0418041804180418,0.0006372883984433,0.0007722371958085,0.6779993550793473,0.0005995461576173,0.0070217448972353,5.7313670663296856e+56
Serpinb8,-0.9529012180552486,859,0.0528052805280528,0.0006397115482473,0.0009535320976312,0.6306853753490853,0.000727781759565,0.007668887541676,4.1503204420934015e+56
Cst3,-0.959772243985448,860,0.0352035203520352,0.000438590114518,0.0014657203665891,0.7097483813774773,0.0004651416736976,0.0077399535734545,1.6922321990921012e+57
Col1a1,-0.9630753957451205,861,0.0473047304730473,0.0001853709600034,0.0029478109648269,0.6528468571186912,0.0005787727034443,0.0109411944221202,2.124266159465931e+57
COL18A1,-0.9632755128235058,862,0.0264026402640264,0.0002011214337292,0.0025896026546325,0.7444629941003709,0.0003690611129959,0.0069992269370483,2.5200466123521943e+58
TIMP1,-0.9639959859639097,863,0.0374037403740374,0.0002277760815729,0.0039205485459062,0.6874329669307621,0.0005124219041919,0.0081970082535954,4.7818878157980866e+58
SBSPON,-0.9736705510469076,864,0.0308030803080308,0.0002132371827491,0.0024475493538796,0.7126765137319974,0.0004619916195538,0.0070946775649528,2.240538637487989e+58
Col18a1,-0.9745168156464464,865,0.0451045104510451,0.0008602181804083,0.0005674868478304,0.6491530739031212,0.0006403099590794,0.0067883401533342,2.797063102252365e+56
Dpt,-0.9750397788962832,866,0.0319031903190319,0.0012382295498272,0.0007510729144667,0.6913509284209358,0.0004949525410489,0.006687061656521,2.810653869778989e+56
C1qtnf9,-0.9855211551679955,867,0.0418041804180418,0.0003174326243197,0.0008804927003676,0.6597154730879115,0.0006211250906082,0.0071959062821581,3.923051261016284e+56
Col6a6,-1.0302818706879584,868,0.0374037403740374,0.0002277760815729,0.001448649703401,0.6637287538854214,0.0004969572293588,0.0080547146026769,1.0919313561492642e+57
Col5a2,-1.0313036490555911,869,0.0352035203520352,0.0003452988470653,0.0008283326740984,0.6642974949334377,0.0005284107469383,0.0069422332932236,4.510727164539408e+56
Col8a2,-1.0362012634171562,870,0.0352035203520352,8.633123568750239e-05,0.0006634172971356,0.6582174795947952,0.0005764029156044,0.0066773855666488,2.075394973210756e+56
Efemp2,-1.0364551578571617,871,0.0352035203520352,7.906178627560084e-05,0.0006634172971356,0.6582174795947952,0.0005764029156044,0.0066773855666488,2.075394973210756e+56
Fgf2,-1.0364551578571617,872,0.0352035203520352,7.906178627560084e-05,0.0006634172971356,0.6582174795947952,0.0005764029156044,0.0066773855666488,2.075394973210756e+56
Serpinb5,-1.0365115788438297,873,0.0352035203520352,7.744635307295606e-05,0.0006634172971356,0.6582174795947952,0.0005764029156044,0.0066773855666488,2.075394973210756e+56
Thbs2,-1.0365115788438297,874,0.0352035203520352,7.744635307295606e-05,0.0006634172971356,0.6582174795947952,0.0005764029156044,0.0066773855666488,2.075394973210756e+56
Ecm1,-1.0399205316651072,875,0.0154015401540154,0.0010516470149217,0.00065953843933,0.7277937634002207,0.0003022142391814,0.0058226968824546,6.288319039620424e+56
Serpinf2,-1.0548504189672667,876,0.0297029702970297,5.08861458833108e-05,0.000755337693539,0.6785088192390747,0.0004711748740204,0.0066622612978573,2.423490758440301e+56
Col11a2,-1.0571907881672997,877,0.0429042904290429,0.0002471612800046,0.0006026469931505,0.6116324927750391,0.0006741073496222,0.0067406976539217,1.716631748705478e+56
LAMA4,-1.0619572146121359,878,0.0286028602860286,0.0004991688596172,0.0012080439095381,0.6828264035619456,0.0003991862117947,0.0062246512328393,7.281207375487262e+57
Mbp,-1.0620256618784367,879,0.0451045104510451,2.53145725732632e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Lgi2,-1.0620256618784367,880,0.0451045104510451,2.53145725732632e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Igfbp6,-1.0620256618784367,881,0.0451045104510451,2.53145725732632e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Col25a1,-1.0620256618784367,882,0.0451045104510451,2.53145725732632e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Cx3cl1,-1.0620256618784367,883,0.0451045104510451,2.53145725732632e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
S100a16,-1.062042588174437,884,0.0451045104510451,2.046827296532884e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Ogfod1,-1.062042588174437,885,0.0451045104510451,2.046827296532884e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Pik3ip1,-1.062042588174437,886,0.0451045104510451,2.046827296532884e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Serpinb9,-1.0620531671094373,887,0.0451045104510451,1.7439335710369862e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Sdc4,-1.0620531671094373,888,0.0451045104510451,1.7439335710369862e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Try4,-1.0620531671094373,889,0.0451045104510451,1.7439335710369862e-06,0.0016780916699407,0.5914971839891967,0.0007023706660477,0.0090052437571739,4.9710089101510105e+56
Fbn2,-1.062786971750225,890,0.0198019801980198,0.0008771802290361,0.0003212461675271,0.6941728952047233,0.0003984054850074,0.0055498338951657,1.1819050464909297e+56
Fbln1,-1.0747369374047948,891,0.033003300330033,8.238709333488414e-05,0.0006702081795709,0.6520623295034838,0.000519453212933,0.0066989444912009,4.4870786411304514e+56
Ogn,-1.0911812108060837,892,0.033003300330033,0.0001090417411785,0.0008122997088632,0.6482488824204533,0.0004866106923923,0.0068466784359527,4.45978203622975e+56
Tgfbi,-1.0991324016139061,893,0.033003300330033,0.000142965838434,0.0009806058426825,0.6343653360879076,0.0005206624369407,0.0071287257112969,3.4394958316675148e+56
Papln,-1.1013000596901328,894,0.0374037403740374,9.450284235472006e-05,0.0008701871254263,0.6115242866376235,0.000599260131049,0.0071274786184296,2.803994258197677e+56
Serpinb6,-1.1030955655224388,895,0.0418041804180418,0.00029320112628,0.0015916585202661,0.597475669553059,0.0005729874831588,0.0085156563380433,6.950187428888737e+56
Nid1,-1.1127315300086291,896,0.0286028602860286,0.000215660332553,0.0006274773690884,0.6542173284512612,0.0004349890188432,0.0063696285595296,2.4058318021737995e+56
Col3a1,-1.1151131692854894,897,0.0286028602860286,0.0003925502682426,0.0009932963128282,0.6472695119812739,0.0004279226122265,0.0069663066038325,4.250891413304809e+56
Pzp,-1.119799787989514,898,0.0308030803080308,0.0001138880407864,0.00081503833176,0.6389323693887254,0.0004709073546054,0.0068377397695079,3.913538748624922e+56
Itih5,-1.1249985920440873,899,0.0341034103410341,0.0003731650698109,0.0004520206529322,0.615729766692023,0.0005379580388482,0.0062712391444739,1.0620168656793969e+56
Gpc4,-1.134946912417057,900,0.0396039603960396,0.0004555521631458,0.0007344677378067,0.589816261300109,0.0005729332529262,0.0068542350601581,1.8492828501036e+56
Fbln2,-1.1399213741701661,901,0.0275027502750275,6.057874509917952e-05,0.0005377964602176,0.6432724466887129,0.0004411624565397,0.0062645758598669,3.1286495081508496e+56
Col5a1,-1.141654066690124,902,0.0385038503850385,0.0006009411513838,0.0005508992339169,0.6023893720668979,0.0005001216585403,0.0064630574638722,1.8582777739501676e+56
S100a9,-1.1685501452832623,903,0.0363036303630363,0.000368318770203,0.0003217627364457,0.582033708182418,0.0005752956118753,0.0060598186823874,6.567927709159684e+55
Aebp1,-1.1763439253189172,904,0.0231023102310231,5.08861458833108e-05,0.0004147327299149,0.6288690345292597,0.0004561461751589,0.0058578253642391,7.407936589977695e+55
Plg,-1.2079988270152158,905,0.0242024202420242,0.0001938519843173,0.0004598812424543,0.6189927028795751,0.0003960241652328,0.005958154041218,2.027203362760782e+56
GPC6,-1.239623864032561,906,0.0044004400440044,1.3243263677269737e-06,0.000368236985925,0.6632783672086334,0.0002813510391225,0.0049084753042654,6.074685621009705e+56
ZP4,-1.239623864032561,907,0.0044004400440044,1.3243263677269737e-06,0.000368236985925,0.6632783672086334,0.0002813510391225,0.0049084753042654,6.074685621009705e+56
Cyr61,-1.2406856681216927,908,0.0187018701870187,0.0001091685686005,0.0002490544554503,0.6167273176685468,0.000381126442505,0.0054384505202489,4.257397301720886e+55
Fgfbp1,-1.2406856681216927,909,0.0187018701870187,0.0001091685686005,0.0002490544554503,0.6167273176685468,0.000381126442505,0.0054384505202489,4.2573973017208846e+55
Fbn1,-1.2580380347901874,910,0.0231023102310231,8.84449678448021e-05,0.0003571179424219,0.5886976898337711,0.0004317534154476,0.00577103465475,5.861857778454507e+55
