Protein_ID,Protein_Name,Gene_Symbol,Tissue,Species,Age,Age_Unit,Abundance,Abundance_Unit,Method,Study_ID,Sample_ID
D3YYU8,OBSL1_MOUSE,Obsl1,Ovary,Mus musculus,Young,categorical,379376.28125,LFQ,DIA,Dipali_2023,Young_pooled
P07742,RIR1_MOUSE,Rrm1,Ovary,Mus musculus,Old,categorical,224564.84375,LFQ,DIA,Dipali_2023,Old_pooled
P07742,RIR1_MOUSE,Rrm1,Ovary,Mus musculus,Young,categorical,334380.03125,LFQ,DIA,Dipali_2023,Young_pooled
Q9WTI7,MYO1C_MOUSE,Myo1c,Ovary,Mus musculus,Old,categorical,1948517.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9WTI7,MYO1C_MOUSE,Myo1c,Ovary,Mus musculus,Young,categorical,1532151.125,LFQ,DIA,Dipali_2023,Young_pooled
P21619,LMNB2_MOUSE,Lmnb2,Ovary,Mus musculus,Old,categorical,4701451.0,LFQ,DIA,Dipali_2023,Old_pooled
P21619,LMNB2_MOUSE,Lmnb2,Ovary,Mus musculus,Young,categorical,3995873.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9EPL9,ACOX3_MOUSE,Acox3,Ovary,Mus musculus,Old,categorical,1072597.875,LFQ,DIA,Dipali_2023,Old_pooled
Q9EPL9,ACOX3_MOUSE,Acox3,Ovary,Mus musculus,Young,categorical,761876.875,LFQ,DIA,Dipali_2023,Young_pooled
P21447,MDR1A_MOUSE,Abcb1a,Ovary,Mus musculus,Old,categorical,316443.46875,LFQ,DIA,Dipali_2023,Old_pooled
P21447,MDR1A_MOUSE,Abcb1a,Ovary,Mus musculus,Young,categorical,224811.453125,LFQ,DIA,Dipali_2023,Young_pooled
Q61881,MCM7_MOUSE,Mcm7,Ovary,Mus musculus,Old,categorical,280707.28125,LFQ,DIA,Dipali_2023,Old_pooled
Q61881,MCM7_MOUSE,Mcm7,Ovary,Mus musculus,Young,categorical,610513.5,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z0E6,GBP2_MOUSE,Gbp2,Ovary,Mus musculus,Old,categorical,384041.59375,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z0E6,GBP2_MOUSE,Gbp2,Ovary,Mus musculus,Young,categorical,212302.796875,LFQ,DIA,Dipali_2023,Young_pooled
Q3UH59,Q3UH59_MOUSE;Q5SV64_MOUSE;MYH10_MOUSE,Myh10,Ovary,Mus musculus,Old,categorical,10392938.0,LFQ,DIA,Dipali_2023,Old_pooled
Q3UH59,Q3UH59_MOUSE;Q5SV64_MOUSE;MYH10_MOUSE,Myh10,Ovary,Mus musculus,Young,categorical,10511262.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A075B5P3,A0A075B5P3_MOUSE,Ighg2b,Ovary,Mus musculus,Old,categorical,7794839.0,LFQ,DIA,Dipali_2023,Old_pooled
A0A075B5P3,A0A075B5P3_MOUSE,Ighg2b,Ovary,Mus musculus,Young,categorical,2776881.75,LFQ,DIA,Dipali_2023,Young_pooled
Q7TMB8,CYFP1_MOUSE,Cyfip1,Ovary,Mus musculus,Old,categorical,902063.25,LFQ,DIA,Dipali_2023,Old_pooled
Q7TMB8,CYFP1_MOUSE,Cyfip1,Ovary,Mus musculus,Young,categorical,729660.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q9JK53,PRELP_MOUSE,Prelp,Ovary,Mus musculus,Old,categorical,3584197.75,LFQ,DIA,Dipali_2023,Old_pooled
Q9JK53,PRELP_MOUSE,Prelp,Ovary,Mus musculus,Young,categorical,2474164.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9WVB3,TLE6_MOUSE,Tle6,Ovary,Mus musculus,Old,categorical,421868.9375,LFQ,DIA,Dipali_2023,Old_pooled
Q9WVB3,TLE6_MOUSE,Tle6,Ovary,Mus musculus,Young,categorical,1153270.0,LFQ,DIA,Dipali_2023,Young_pooled
Q61233,PLSL_MOUSE,Lcp1,Ovary,Mus musculus,Old,categorical,3191432.0,LFQ,DIA,Dipali_2023,Old_pooled
Q61233,PLSL_MOUSE,Lcp1,Ovary,Mus musculus,Young,categorical,2333790.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4J138,A0A0R4J138_MOUSE;ARSB_MOUSE;ARSB_MOUSE,Arsb,Ovary,Mus musculus,Old,categorical,862138.625,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4J138,A0A0R4J138_MOUSE;ARSB_MOUSE;ARSB_MOUSE,Arsb,Ovary,Mus musculus,Young,categorical,565505.875,LFQ,DIA,Dipali_2023,Young_pooled
P19096,FAS_MOUSE,Fasn,Ovary,Mus musculus,Old,categorical,2355316.75,LFQ,DIA,Dipali_2023,Old_pooled
P19096,FAS_MOUSE,Fasn,Ovary,Mus musculus,Young,categorical,2876325.5,LFQ,DIA,Dipali_2023,Young_pooled
P29341,PABP1_MOUSE,Pabpc1,Ovary,Mus musculus,Old,categorical,3682894.5,LFQ,DIA,Dipali_2023,Old_pooled
P29341,PABP1_MOUSE,Pabpc1,Ovary,Mus musculus,Young,categorical,4303121.0,LFQ,DIA,Dipali_2023,Young_pooled
P11679,K2C8_MOUSE,Krt8,Ovary,Mus musculus,Old,categorical,722577.5,LFQ,DIA,Dipali_2023,Old_pooled
P11679,K2C8_MOUSE,Krt8,Ovary,Mus musculus,Young,categorical,545479.875,LFQ,DIA,Dipali_2023,Young_pooled
Q8CAQ8-2,MIC60_MOUSE,Immt,Ovary,Mus musculus,Old,categorical,6810335.0,LFQ,DIA,Dipali_2023,Old_pooled
Q8CAQ8-2,MIC60_MOUSE,Immt,Ovary,Mus musculus,Young,categorical,5204376.0,LFQ,DIA,Dipali_2023,Young_pooled
Q61838,PZP_MOUSE,Pzp,Ovary,Mus musculus,Old,categorical,5143617.5,LFQ,DIA,Dipali_2023,Old_pooled
Q61838,PZP_MOUSE,Pzp,Ovary,Mus musculus,Young,categorical,3905920.5,LFQ,DIA,Dipali_2023,Young_pooled
Q60598,SRC8_MOUSE,Cttn,Ovary,Mus musculus,Old,categorical,3517106.25,LFQ,DIA,Dipali_2023,Old_pooled
Q60598,SRC8_MOUSE,Cttn,Ovary,Mus musculus,Young,categorical,2823605.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9EQ20,MMSA_MOUSE,Aldh6a1,Ovary,Mus musculus,Old,categorical,6284934.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9EQ20,MMSA_MOUSE,Aldh6a1,Ovary,Mus musculus,Young,categorical,5214056.5,LFQ,DIA,Dipali_2023,Young_pooled
O88531,PPT1_MOUSE,Ppt1,Ovary,Mus musculus,Old,categorical,3055100.5,LFQ,DIA,Dipali_2023,Old_pooled
O88531,PPT1_MOUSE,Ppt1,Ovary,Mus musculus,Young,categorical,2117742.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4J1Q7,A0A0R4J1Q7_MOUSE;G3X9S2_MOUSE;ENPP1_MOUSE;ENPP1_MOUSE,Enpp1,Ovary,Mus musculus,Old,categorical,660383.6875,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4J1Q7,A0A0R4J1Q7_MOUSE;G3X9S2_MOUSE;ENPP1_MOUSE;ENPP1_MOUSE,Enpp1,Ovary,Mus musculus,Young,categorical,455477.0625,LFQ,DIA,Dipali_2023,Young_pooled
E9PVU0,E9PVU0_MOUSE;E9Q175_MOUSE,Myo6,Ovary,Mus musculus,Old,categorical,2312076.25,LFQ,DIA,Dipali_2023,Old_pooled
E9PVU0,E9PVU0_MOUSE;E9Q175_MOUSE,Myo6,Ovary,Mus musculus,Young,categorical,2306150.25,LFQ,DIA,Dipali_2023,Young_pooled
Q8K354,CBR3_MOUSE,Cbr3,Ovary,Mus musculus,Old,categorical,1322026.875,LFQ,DIA,Dipali_2023,Old_pooled
Q8K354,CBR3_MOUSE,Cbr3,Ovary,Mus musculus,Young,categorical,1093125.25,LFQ,DIA,Dipali_2023,Young_pooled
P68040,RACK1_MOUSE,Rack1,Ovary,Mus musculus,Old,categorical,8475577.0,LFQ,DIA,Dipali_2023,Old_pooled
P68040,RACK1_MOUSE,Rack1,Ovary,Mus musculus,Young,categorical,9640745.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8C854,MYEF2_MOUSE,Myef2,Ovary,Mus musculus,Old,categorical,811944.4375,LFQ,DIA,Dipali_2023,Old_pooled
Q8C854,MYEF2_MOUSE,Myef2,Ovary,Mus musculus,Young,categorical,1049885.25,LFQ,DIA,Dipali_2023,Young_pooled
P97821,CATC_MOUSE,Ctsc,Ovary,Mus musculus,Old,categorical,416905.90625,LFQ,DIA,Dipali_2023,Old_pooled
P97821,CATC_MOUSE,Ctsc,Ovary,Mus musculus,Young,categorical,248268.53125,LFQ,DIA,Dipali_2023,Young_pooled
P50247,SAHH_MOUSE,Ahcy,Ovary,Mus musculus,Old,categorical,9702507.0,LFQ,DIA,Dipali_2023,Old_pooled
P50247,SAHH_MOUSE,Ahcy,Ovary,Mus musculus,Young,categorical,7534033.5,LFQ,DIA,Dipali_2023,Young_pooled
Q04997,INHA_MOUSE,Inha,Ovary,Mus musculus,Old,categorical,1834120.125,LFQ,DIA,Dipali_2023,Old_pooled
Q04997,INHA_MOUSE,Inha,Ovary,Mus musculus,Young,categorical,3158371.75,LFQ,DIA,Dipali_2023,Young_pooled
Q8BMK4,CKAP4_MOUSE,Ckap4,Ovary,Mus musculus,Old,categorical,1111449.625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BMK4,CKAP4_MOUSE,Ckap4,Ovary,Mus musculus,Young,categorical,1347712.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9WV54,ASAH1_MOUSE,Asah1,Ovary,Mus musculus,Old,categorical,2443047.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9WV54,ASAH1_MOUSE,Asah1,Ovary,Mus musculus,Young,categorical,1694577.875,LFQ,DIA,Dipali_2023,Young_pooled
O70165,FCN1_MOUSE,Fcn1,Ovary,Mus musculus,Old,categorical,316852.65625,LFQ,DIA,Dipali_2023,Old_pooled
O70165,FCN1_MOUSE,Fcn1,Ovary,Mus musculus,Young,categorical,84065.2578125,LFQ,DIA,Dipali_2023,Young_pooled
P13864,DNMT1_MOUSE,Dnmt1,Ovary,Mus musculus,Old,categorical,362136.25,LFQ,DIA,Dipali_2023,Old_pooled
P13864,DNMT1_MOUSE,Dnmt1,Ovary,Mus musculus,Young,categorical,559559.375,LFQ,DIA,Dipali_2023,Young_pooled
Q9JKR6,HYOU1_MOUSE,Hyou1,Ovary,Mus musculus,Old,categorical,3984808.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9JKR6,HYOU1_MOUSE,Hyou1,Ovary,Mus musculus,Young,categorical,4096864.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9CPY7,AMPL_MOUSE,Lap3,Ovary,Mus musculus,Old,categorical,1776396.375,LFQ,DIA,Dipali_2023,Old_pooled
Q9CPY7,AMPL_MOUSE,Lap3,Ovary,Mus musculus,Young,categorical,2116684.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9R1E0,FOXO1_MOUSE,Foxo1,Ovary,Mus musculus,Old,categorical,98012.453125,LFQ,DIA,Dipali_2023,Old_pooled
Q9R1E0,FOXO1_MOUSE,Foxo1,Ovary,Mus musculus,Young,categorical,226589.421875,LFQ,DIA,Dipali_2023,Young_pooled
P09405,NUCL_MOUSE,Ncl,Ovary,Mus musculus,Old,categorical,9298160.0,LFQ,DIA,Dipali_2023,Old_pooled
P09405,NUCL_MOUSE,Ncl,Ovary,Mus musculus,Young,categorical,11726934.0,LFQ,DIA,Dipali_2023,Young_pooled
P97479,MYO7A_MOUSE,Myo7a,Ovary,Mus musculus,Old,categorical,1269414.25,LFQ,DIA,Dipali_2023,Old_pooled
P97479,MYO7A_MOUSE,Myo7a,Ovary,Mus musculus,Young,categorical,1004440.6875,LFQ,DIA,Dipali_2023,Young_pooled
P97384,ANX11_MOUSE,Anxa11,Ovary,Mus musculus,Old,categorical,1784110.125,LFQ,DIA,Dipali_2023,Old_pooled
P97384,ANX11_MOUSE,Anxa11,Ovary,Mus musculus,Young,categorical,1482865.0,LFQ,DIA,Dipali_2023,Young_pooled
A2AQN4,A2AQN4_MOUSE;A2AQN5_MOUSE;ACSA_MOUSE,Acss2,Ovary,Mus musculus,Old,categorical,948591.8125,LFQ,DIA,Dipali_2023,Old_pooled
A2AQN4,A2AQN4_MOUSE;A2AQN5_MOUSE;ACSA_MOUSE,Acss2,Ovary,Mus musculus,Young,categorical,667336.25,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z2H5-2,E41L1_MOUSE,Epb41l1,Ovary,Mus musculus,Old,categorical,743628.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z2H5-2,E41L1_MOUSE,Epb41l1,Ovary,Mus musculus,Young,categorical,537697.25,LFQ,DIA,Dipali_2023,Young_pooled
Q61555,FBN2_MOUSE,Fbn2,Ovary,Mus musculus,Old,categorical,555887.4375,LFQ,DIA,Dipali_2023,Old_pooled
Q61555,FBN2_MOUSE,Fbn2,Ovary,Mus musculus,Young,categorical,750663.375,LFQ,DIA,Dipali_2023,Young_pooled
Q9JIK5,DDX21_MOUSE,Ddx21,Ovary,Mus musculus,Old,categorical,817845.75,LFQ,DIA,Dipali_2023,Old_pooled
Q9JIK5,DDX21_MOUSE,Ddx21,Ovary,Mus musculus,Young,categorical,1081325.25,LFQ,DIA,Dipali_2023,Young_pooled
E0CXN5,E0CXN5_MOUSE;GPDA_MOUSE,Gpd1,Ovary,Mus musculus,Old,categorical,297425.125,LFQ,DIA,Dipali_2023,Old_pooled
E0CXN5,E0CXN5_MOUSE;GPDA_MOUSE,Gpd1,Ovary,Mus musculus,Young,categorical,94260.3515625,LFQ,DIA,Dipali_2023,Young_pooled
O70423,AOC3_MOUSE,Aoc3,Ovary,Mus musculus,Old,categorical,1435760.25,LFQ,DIA,Dipali_2023,Old_pooled
O70423,AOC3_MOUSE,Aoc3,Ovary,Mus musculus,Young,categorical,1765286.75,LFQ,DIA,Dipali_2023,Young_pooled
Q99KI0,ACON_MOUSE,Aco2,Ovary,Mus musculus,Old,categorical,16289482.0,LFQ,DIA,Dipali_2023,Old_pooled
Q99KI0,ACON_MOUSE,Aco2,Ovary,Mus musculus,Young,categorical,13315828.0,LFQ,DIA,Dipali_2023,Young_pooled
Q61656,DDX5_MOUSE;Q8BTS0_MOUSE,Ddx5,Ovary,Mus musculus,Old,categorical,8220586.5,LFQ,DIA,Dipali_2023,Old_pooled
Q61656,DDX5_MOUSE;Q8BTS0_MOUSE,Ddx5,Ovary,Mus musculus,Young,categorical,9049449.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4IZY0,A0A0R4IZY0_MOUSE;THOP1_MOUSE,Thop1,Ovary,Mus musculus,Old,categorical,1111620.875,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4IZY0,A0A0R4IZY0_MOUSE;THOP1_MOUSE,Thop1,Ovary,Mus musculus,Young,categorical,1283144.625,LFQ,DIA,Dipali_2023,Young_pooled
P26041,MOES_MOUSE,Msn,Ovary,Mus musculus,Old,categorical,8643816.0,LFQ,DIA,Dipali_2023,Old_pooled
P26041,MOES_MOUSE,Msn,Ovary,Mus musculus,Young,categorical,6713422.0,LFQ,DIA,Dipali_2023,Young_pooled
Q6P9K8,CSKI1_MOUSE,Caskin1,Ovary,Mus musculus,Old,categorical,348819.28125,LFQ,DIA,Dipali_2023,Old_pooled
Q6P9K8,CSKI1_MOUSE,Caskin1,Ovary,Mus musculus,Young,categorical,200858.625,LFQ,DIA,Dipali_2023,Young_pooled
P14602,HSPB1_MOUSE,Hspb1,Ovary,Mus musculus,Old,categorical,328831.03125,LFQ,DIA,Dipali_2023,Old_pooled
P14602,HSPB1_MOUSE,Hspb1,Ovary,Mus musculus,Young,categorical,182919.828125,LFQ,DIA,Dipali_2023,Young_pooled
Q9D8E6,RL4_MOUSE,Rpl4,Ovary,Mus musculus,Old,categorical,6164459.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9D8E6,RL4_MOUSE,Rpl4,Ovary,Mus musculus,Young,categorical,7405641.0,LFQ,DIA,Dipali_2023,Young_pooled
Q61553,FSCN1_MOUSE,Fscn1,Ovary,Mus musculus,Old,categorical,1506733.75,LFQ,DIA,Dipali_2023,Old_pooled
Q61553,FSCN1_MOUSE,Fscn1,Ovary,Mus musculus,Young,categorical,2150253.5,LFQ,DIA,Dipali_2023,Young_pooled
E9PVC5,E9PVC5_MOUSE;E9PVC6_MOUSE;E9Q9E1_MOUSE;IF4G1_MOUSE,Eif4g1,Ovary,Mus musculus,Old,categorical,1047934.9375,LFQ,DIA,Dipali_2023,Old_pooled
E9PVC5,E9PVC5_MOUSE;E9PVC6_MOUSE;E9Q9E1_MOUSE;IF4G1_MOUSE,Eif4g1,Ovary,Mus musculus,Young,categorical,1178817.375,LFQ,DIA,Dipali_2023,Young_pooled
Q8CI94,PYGB_MOUSE,Pygb,Ovary,Mus musculus,Old,categorical,1959765.875,LFQ,DIA,Dipali_2023,Old_pooled
Q8CI94,PYGB_MOUSE,Pygb,Ovary,Mus musculus,Young,categorical,2450904.25,LFQ,DIA,Dipali_2023,Young_pooled
Q91VI7,RINI_MOUSE,Rnh1,Ovary,Mus musculus,Old,categorical,6926120.5,LFQ,DIA,Dipali_2023,Old_pooled
Q91VI7,RINI_MOUSE,Rnh1,Ovary,Mus musculus,Young,categorical,6098691.0,LFQ,DIA,Dipali_2023,Young_pooled
Q99PU5,ACBG1_MOUSE,Acsbg1,Ovary,Mus musculus,Old,categorical,8444110.0,LFQ,DIA,Dipali_2023,Old_pooled
Q99PU5,ACBG1_MOUSE,Acsbg1,Ovary,Mus musculus,Young,categorical,9858488.0,LFQ,DIA,Dipali_2023,Young_pooled
P10107,ANXA1_MOUSE,Anxa1,Ovary,Mus musculus,Old,categorical,7642920.0,LFQ,DIA,Dipali_2023,Old_pooled
P10107,ANXA1_MOUSE,Anxa1,Ovary,Mus musculus,Young,categorical,6192324.5,LFQ,DIA,Dipali_2023,Young_pooled
Q922D8,C1TC_MOUSE,Mthfd1,Ovary,Mus musculus,Old,categorical,1331448.625,LFQ,DIA,Dipali_2023,Old_pooled
Q922D8,C1TC_MOUSE,Mthfd1,Ovary,Mus musculus,Young,categorical,1547337.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9WTQ5,AKA12_MOUSE,Akap12,Ovary,Mus musculus,Old,categorical,124001.96875,LFQ,DIA,Dipali_2023,Old_pooled
Q9WTQ5,AKA12_MOUSE,Akap12,Ovary,Mus musculus,Young,categorical,167702.546875,LFQ,DIA,Dipali_2023,Young_pooled
O89053,COR1A_MOUSE,Coro1a,Ovary,Mus musculus,Old,categorical,644784.75,LFQ,DIA,Dipali_2023,Old_pooled
O89053,COR1A_MOUSE,Coro1a,Ovary,Mus musculus,Young,categorical,425058.28125,LFQ,DIA,Dipali_2023,Young_pooled
P28654,PGS2_MOUSE,Dcn,Ovary,Mus musculus,Old,categorical,3441532.5,LFQ,DIA,Dipali_2023,Old_pooled
P28654,PGS2_MOUSE,Dcn,Ovary,Mus musculus,Young,categorical,1751556.0,LFQ,DIA,Dipali_2023,Young_pooled
P51125-6,ICAL_MOUSE;Q8CE80_MOUSE,Cast,Ovary,Mus musculus,Old,categorical,1516222.75,LFQ,DIA,Dipali_2023,Old_pooled
P51125-6,ICAL_MOUSE;Q8CE80_MOUSE,Cast,Ovary,Mus musculus,Young,categorical,1207749.0,LFQ,DIA,Dipali_2023,Young_pooled
E9PUM4,E9PUM4_MOUSE;TLN2_MOUSE,Tln2,Ovary,Mus musculus,Old,categorical,473260.15625,LFQ,DIA,Dipali_2023,Old_pooled
E9PUM4,E9PUM4_MOUSE;TLN2_MOUSE,Tln2,Ovary,Mus musculus,Young,categorical,338715.375,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z1T2,TSP4_MOUSE,Thbs4,Ovary,Mus musculus,Old,categorical,94100.96875,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z1T2,TSP4_MOUSE,Thbs4,Ovary,Mus musculus,Young,categorical,245591.359375,LFQ,DIA,Dipali_2023,Young_pooled
E9Q3X0,E9Q3X0_MOUSE,Mvp,Ovary,Mus musculus,Old,categorical,1791987.875,LFQ,DIA,Dipali_2023,Old_pooled
E9Q3X0,E9Q3X0_MOUSE,Mvp,Ovary,Mus musculus,Young,categorical,1385870.25,LFQ,DIA,Dipali_2023,Young_pooled
P97742,CPT1A_MOUSE,Cpt1a,Ovary,Mus musculus,Old,categorical,8661188.0,LFQ,DIA,Dipali_2023,Old_pooled
P97742,CPT1A_MOUSE,Cpt1a,Ovary,Mus musculus,Young,categorical,6245267.0,LFQ,DIA,Dipali_2023,Young_pooled
E9Q3E2,E9Q3E2_MOUSE,Synpo,Ovary,Mus musculus,Old,categorical,305125.25,LFQ,DIA,Dipali_2023,Old_pooled
E9Q3E2,E9Q3E2_MOUSE,Synpo,Ovary,Mus musculus,Young,categorical,417008.5,LFQ,DIA,Dipali_2023,Young_pooled
O88342,WDR1_MOUSE,Wdr1,Ovary,Mus musculus,Old,categorical,4603258.0,LFQ,DIA,Dipali_2023,Old_pooled
O88342,WDR1_MOUSE,Wdr1,Ovary,Mus musculus,Young,categorical,3948483.75,LFQ,DIA,Dipali_2023,Young_pooled
Q60634,FLOT2_MOUSE,Flot2,Ovary,Mus musculus,Old,categorical,1272223.25,LFQ,DIA,Dipali_2023,Old_pooled
Q60634,FLOT2_MOUSE,Flot2,Ovary,Mus musculus,Young,categorical,890640.5625,LFQ,DIA,Dipali_2023,Young_pooled
E9QA16,E9QA16_MOUSE;Q8VCQ8_MOUSE,Cald1,Ovary,Mus musculus,Old,categorical,4962640.0,LFQ,DIA,Dipali_2023,Old_pooled
E9QA16,E9QA16_MOUSE;Q8VCQ8_MOUSE,Cald1,Ovary,Mus musculus,Young,categorical,5265029.5,LFQ,DIA,Dipali_2023,Young_pooled
P62242,RS8_MOUSE,Rps8,Ovary,Mus musculus,Old,categorical,8242030.0,LFQ,DIA,Dipali_2023,Old_pooled
P62242,RS8_MOUSE,Rps8,Ovary,Mus musculus,Young,categorical,9891634.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9D8U8,SNX5_MOUSE,Snx5,Ovary,Mus musculus,Old,categorical,846442.9375,LFQ,DIA,Dipali_2023,Old_pooled
Q9D8U8,SNX5_MOUSE,Snx5,Ovary,Mus musculus,Young,categorical,691313.0,LFQ,DIA,Dipali_2023,Young_pooled
Q60864,STIP1_MOUSE,Stip1,Ovary,Mus musculus,Old,categorical,3752808.25,LFQ,DIA,Dipali_2023,Old_pooled
Q60864,STIP1_MOUSE,Stip1,Ovary,Mus musculus,Young,categorical,4566614.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8BK67,RCC2_MOUSE,Rcc2,Ovary,Mus musculus,Old,categorical,1275479.125,LFQ,DIA,Dipali_2023,Old_pooled
Q8BK67,RCC2_MOUSE,Rcc2,Ovary,Mus musculus,Young,categorical,1555947.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8K010,OPLA_MOUSE,Oplah,Ovary,Mus musculus,Old,categorical,1596634.25,LFQ,DIA,Dipali_2023,Old_pooled
Q8K010,OPLA_MOUSE,Oplah,Ovary,Mus musculus,Young,categorical,1414190.875,LFQ,DIA,Dipali_2023,Young_pooled
O35350,CAN1_MOUSE,Capn1,Ovary,Mus musculus,Old,categorical,595501.75,LFQ,DIA,Dipali_2023,Old_pooled
O35350,CAN1_MOUSE,Capn1,Ovary,Mus musculus,Young,categorical,472259.40625,LFQ,DIA,Dipali_2023,Young_pooled
B2RXS4,PLXB2_MOUSE,Plxnb2,Ovary,Mus musculus,Old,categorical,481101.28125,LFQ,DIA,Dipali_2023,Old_pooled
B2RXS4,PLXB2_MOUSE,Plxnb2,Ovary,Mus musculus,Young,categorical,440953.96875,LFQ,DIA,Dipali_2023,Young_pooled
P35486,ODPA_MOUSE,Pdha1,Ovary,Mus musculus,Old,categorical,2287159.25,LFQ,DIA,Dipali_2023,Old_pooled
P35486,ODPA_MOUSE,Pdha1,Ovary,Mus musculus,Young,categorical,2009331.625,LFQ,DIA,Dipali_2023,Young_pooled
E9Q718,E9Q718_MOUSE;PLOD2_MOUSE,Plod2,Ovary,Mus musculus,Old,categorical,252365.421875,LFQ,DIA,Dipali_2023,Old_pooled
E9Q718,E9Q718_MOUSE;PLOD2_MOUSE,Plod2,Ovary,Mus musculus,Young,categorical,416792.59375,LFQ,DIA,Dipali_2023,Young_pooled
Q8BKC5,IPO5_MOUSE,Ipo5,Ovary,Mus musculus,Old,categorical,1319197.125,LFQ,DIA,Dipali_2023,Old_pooled
Q8BKC5,IPO5_MOUSE,Ipo5,Ovary,Mus musculus,Young,categorical,1457784.5,LFQ,DIA,Dipali_2023,Young_pooled
O89020,AFAM_MOUSE,Afm,Ovary,Mus musculus,Old,categorical,619511.75,LFQ,DIA,Dipali_2023,Old_pooled
O89020,AFAM_MOUSE,Afm,Ovary,Mus musculus,Young,categorical,424653.875,LFQ,DIA,Dipali_2023,Young_pooled
P11688,ITA5_MOUSE,Itga5,Ovary,Mus musculus,Old,categorical,406202.5625,LFQ,DIA,Dipali_2023,Old_pooled
P11688,ITA5_MOUSE,Itga5,Ovary,Mus musculus,Young,categorical,304358.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8K297,GT251_MOUSE,Colgalt1,Ovary,Mus musculus,Old,categorical,617660.1875,LFQ,DIA,Dipali_2023,Old_pooled
Q8K297,GT251_MOUSE,Colgalt1,Ovary,Mus musculus,Young,categorical,816927.9375,LFQ,DIA,Dipali_2023,Young_pooled
O08807,PRDX4_MOUSE,Prdx4,Ovary,Mus musculus,Old,categorical,1038930.875,LFQ,DIA,Dipali_2023,Old_pooled
O08807,PRDX4_MOUSE,Prdx4,Ovary,Mus musculus,Young,categorical,1387944.0,LFQ,DIA,Dipali_2023,Young_pooled
P12970,RL7A_MOUSE,Rpl7a,Ovary,Mus musculus,Old,categorical,6287748.0,LFQ,DIA,Dipali_2023,Old_pooled
P12970,RL7A_MOUSE,Rpl7a,Ovary,Mus musculus,Young,categorical,7539854.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A075B5P2,A0A075B5P2_MOUSE;IGKC_MOUSE,Igkc;,Ovary,Mus musculus,Old,categorical,2460031.5,LFQ,DIA,Dipali_2023,Old_pooled
A0A075B5P2,A0A075B5P2_MOUSE;IGKC_MOUSE,Igkc;,Ovary,Mus musculus,Young,categorical,533566.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q91ZA3,PCCA_MOUSE,Pcca,Ovary,Mus musculus,Old,categorical,3373875.75,LFQ,DIA,Dipali_2023,Old_pooled
Q91ZA3,PCCA_MOUSE,Pcca,Ovary,Mus musculus,Young,categorical,2947079.5,LFQ,DIA,Dipali_2023,Young_pooled
A6X935,ITIH4_MOUSE;E9PVD2_MOUSE;E9Q5L2_MOUSE,Itih4,Ovary,Mus musculus,Old,categorical,1429637.125,LFQ,DIA,Dipali_2023,Old_pooled
A6X935,ITIH4_MOUSE;E9PVD2_MOUSE;E9Q5L2_MOUSE,Itih4,Ovary,Mus musculus,Young,categorical,1046397.5,LFQ,DIA,Dipali_2023,Young_pooled
Q7TPV4,MBB1A_MOUSE,Mybbp1a,Ovary,Mus musculus,Old,categorical,1213969.75,LFQ,DIA,Dipali_2023,Old_pooled
Q7TPV4,MBB1A_MOUSE,Mybbp1a,Ovary,Mus musculus,Young,categorical,1595247.0,LFQ,DIA,Dipali_2023,Young_pooled
P28666,MUG2_MOUSE,Mug2,Ovary,Mus musculus,Old,categorical,2091273.875,LFQ,DIA,Dipali_2023,Old_pooled
