,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
GDF5,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
GDF6,0.032373972,0.0,0.0069395136,0.064914264,0.1081923,0.06838936,0.107405044,0.0,0.07510797,0.068482265,0.0,0.10202571,0.11837336,0.14446247,0.17057885,0.0,0.0,0.03991887,0.0,0.0,0.024428483,0.0,0.12651776,0.0,0.037311368,0.0,0.088648446,0.007168632,0.025475528,0.0,0.0,0.01639047
GPC1,0.02974004,0.0,0.005032991,0.053222697,0.095197625,0.060006548,0.091282174,0.0,0.06875328,0.058099054,0.0,0.08650577,0.1018316,0.12360493,0.1468025,0.0,0.0,0.03584077,0.0,0.0,0.021366898,0.0,0.10746038,0.0,0.029599147,0.0,0.07805525,0.0044832546,0.020040056,0.0,0.0,0.01314963
GPC4,0.026099585,0.0,0.0008955756,0.03345874,0.08940725,0.06972397,0.076360464,0.0,0.07262837,0.046241242,0.0,0.07239886,0.1018129,0.10239867,0.1409766,0.0,0.0,0.04151854,0.0,0.0,0.024709933,0.0,0.0850136,0.0,0.0051466264,0.0,0.07840203,0.016117832,0.032003064,0.0,0.0,0.018382825
Gpc1,0.043070845,0.0,0.0,0.08168685,0.09035623,0.06791435,0.08745108,0.0,0.07266479,0.07961649,0.0,0.08045423,0.14140901,0.16351241,0.13443981,0.0,0.0,0.03435897,0.0,0.0,0.033192374,0.0,0.14537756,0.0,0.041465692,0.0,0.062218316,0.02651081,0.0,0.0,0.0,0.042264782
Gpc4,0.039978098,0.0,0.0,0.05893216,0.084864765,0.06131563,0.078979366,0.0,0.07023631,0.059825778,0.0,0.072233096,0.11982944,0.13532388,0.12777114,0.0,0.0,0.036480106,0.0,0.0,0.02795786,0.0,0.11835354,0.0,0.023376806,0.0,0.063068,0.021388078,0.0,0.0,0.0,0.03219869
HABP2,0.03237041,0.0,0.006474301,0.06530588,0.10887103,0.06826302,0.107919745,0.0,0.07511339,0.06900259,0.0,0.102513775,0.11871546,0.1449917,0.17054674,0.0,0.0,0.040153608,0.0,0.0,0.024507571,0.0,0.12749657,0.0,0.037490606,0.0,0.08879869,0.0071751885,0.025204081,0.0,0.0,0.016385369
HAPLN1,0.033779886,0.0,0.0022266982,0.061699595,0.11471247,0.072071664,0.10932763,0.0,0.07935576,0.06703919,0.0,0.103060536,0.12107462,0.14928843,0.1720233,0.0,0.0,0.045309003,0.00034554675,0.0,0.028461449,0.0,0.12647395,0.0,0.033778906,0.0,0.090186864,0.011784924,0.023694314,0.0,0.0,0.016794143
HAPLN3,0.03285704,0.0,0.0093283765,0.0642123,0.09341448,0.0679856,0.09891442,0.0,0.072279446,0.06306266,0.0,0.09222127,0.11613747,0.13948579,0.1649247,0.0,0.0,0.0333652,0.0,0.0,0.02430531,0.0,0.11741962,0.0,0.036992624,0.0,0.0813148,0.007831456,0.020662675,0.0,0.0,0.018936392
HCFC1,0.03036039,0.0,0.0,0.04865442,0.063668676,0.055409122,0.06704243,0.0,0.057501364,0.04921692,0.0,0.060120925,0.09752304,0.10703258,0.114218816,0.0,0.0,0.025980288,0.0,0.0,0.018686112,0.0,0.092051215,0.0,0.019855028,0.0,0.054931678,0.008692153,0.005547383,0.0,0.0,0.023072347
HGFAC,0.040587712,0.0,0.0,0.07959167,0.10109304,0.06379346,0.08430358,0.0,0.071512125,0.09495622,0.0,0.07938864,0.14597128,0.15933666,0.116100535,0.0,0.0,0.029469486,0.0,0.0,0.030991253,0.0,0.15536052,0.0,0.040853925,0.0,0.059728153,0.026969554,0.0,0.0,0.0,0.046853684
HHIP,0.032373972,0.0,0.0069395136,0.064914264,0.1081923,0.06838936,0.107405044,0.0,0.07510797,0.068482265,0.0,0.10202571,0.11837336,0.14446247,0.17057885,0.0,0.0,0.03991887,0.0,0.0,0.024428483,0.0,0.12651776,0.0,0.037311368,0.0,0.088648446,0.007168632,0.025475528,0.0,0.0,0.01639047
HMCN1,0.03168812,0.0,0.0,0.050394498,0.049877018,0.047052205,0.061832003,0.0,0.050756223,0.042916425,0.0,0.054542635,0.08426348,0.10223212,0.09936781,0.0,0.0037790248,0.020324737,0.0012085102,0.0,0.01822127,0.0,0.08785573,0.0,0.02356523,0.0,0.040799327,0.003397203,0.0,0.0,0.0,0.015873495
HPX,0.034401286,0.0,0.022276724,0.05437645,0.084010385,0.07490086,0.090459235,0.0,0.07630148,0.050672293,0.0,0.084957436,0.11003171,0.13041583,0.17288443,0.0,0.0,0.032973398,0.0,0.0,0.026079837,0.0,0.096470155,0.0,0.030909395,0.0,0.080555685,0.008357825,0.03010941,0.0,0.0,0.015884938
HRG,0.030714504,0.0,0.007669583,0.054968532,0.08560779,0.062461235,0.08899316,0.0,0.06646773,0.054923832,0.0,0.08344614,0.10201568,0.12289499,0.14751065,0.0,0.0,0.033376083,0.0,0.0,0.022382054,0.0,0.10331144,0.0,0.02874337,0.0,0.07292417,0.00664852,0.018709702,0.0,0.0,0.014932508
HRNR,0.028192513,0.0,0.0,0.039602026,0.07884942,0.070081234,0.07259832,0.0,0.071162395,0.0449948,0.0,0.066218734,0.10858969,0.108624764,0.13612342,0.0,0.0,0.03608104,0.0,0.0,0.024621677,0.0,0.08843094,0.0,0.008722937,0.0,0.07284503,0.016798077,0.022925112,0.0,0.0,0.026543159
HSPG2,0.028730925,0.0,0.010968011,0.038658977,0.088425696,0.06402386,0.07925566,0.0,0.071515605,0.04523424,0.0,0.0765882,0.09263948,0.10727181,0.14450066,0.0,0.0,0.038474407,0.0,0.0,0.022362307,0.0,0.08496952,0.0,0.016539266,0.0,0.07612027,0.007597575,0.02914035,0.0,0.0,0.010499987
HTRA1,0.031339053,0.0,0.021963874,0.04525867,0.084295265,0.07678145,0.08351868,0.0,0.07739147,0.04576327,0.0,0.078304164,0.10679526,0.119789585,0.17042062,0.0,0.0,0.0354707,0.0,0.0,0.02528486,0.0,0.08296683,0.0,0.021549178,0.0,0.082560904,0.012836203,0.037338577,0.0,0.0,0.017868336
HTRA3,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
HYAL1,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
Hcfc1,0.045182027,0.0,0.0,0.09560809,0.09944558,0.07467167,0.10101454,0.0,0.07830199,0.0888093,0.0,0.09185865,0.1580351,0.1858147,0.15472037,0.0,0.0,0.03530789,0.0,0.0,0.037442815,0.0,0.16596794,0.0,0.051065966,0.0,0.07073367,0.02915403,0.0,0.0,0.0,0.045860387
Hmcn2,0.04366102,0.0,0.0,0.08896197,0.09214351,0.07321788,0.10282299,0.0,0.07684186,0.077289164,0.0,0.09026266,0.14917882,0.17684376,0.16399865,0.0,0.0,0.033956215,0.0,0.0,0.03496503,0.0,0.15403095,0.0,0.04484257,0.0,0.07615265,0.02526063,0.0,0.0,0.0,0.03819953
Hpx,0.057974238,0.0,0.025208695,0.056846492,0.13596737,0.1201474,0.14139923,0.0,0.11722505,0.04225822,0.0,0.12635386,0.14065242,0.21314123,0.2571429,0.0,0.0,0.07853203,0.0066315094,0.0,0.06026686,0.0,0.10834332,0.013437286,0.024501609,0.0,0.101718664,0.043201037,0.038681433,0.0,0.0,0.012114116
Hspg2,0.040890306,0.0,0.0005355552,0.09695722,0.08041734,0.0670477,0.10358286,0.0,0.0689324,0.0728018,0.0,0.091159396,0.13800639,0.17526086,0.16368265,0.0,0.0,0.026578508,0.0,0.0,0.032383572,0.0,0.15033051,0.0,0.050627038,0.0,0.07174648,0.01511913,0.0,0.0,0.0,0.034198076
Htra1,0.04700915,0.0,0.0,0.09943411,0.10248122,0.0781328,0.1057854,0.0,0.08177352,0.09103143,0.0,0.09569121,0.16335216,0.19481742,0.1635255,0.0,0.0,0.03691798,0.0,0.0,0.0398722,0.0,0.17122075,0.0,0.05381736,0.0,0.073702,0.030298287,0.0,0.0,0.0,0.046430368
IGF2,0.03237041,0.0,0.006474301,0.06530588,0.10887103,0.06826302,0.107919745,0.0,0.07511339,0.06900259,0.0,0.102513775,0.11871546,0.1449917,0.17054674,0.0,0.0,0.040153608,0.0,0.0,0.024507571,0.0,0.12749657,0.0,0.037490606,0.0,0.08879869,0.0071751885,0.025204081,0.0,0.0,0.016385369
IGFALS,0.034332942,0.0,0.0065620225,0.05722099,0.116356775,0.07691644,0.1091179,0.0,0.083646856,0.06260724,0.0,0.10387865,0.12104107,0.14820804,0.1797494,0.0,0.0,0.047892507,0.0,0.0,0.030366816,0.0,0.1211468,0.0,0.029829582,0.0,0.094404235,0.011984641,0.030354064,0.0,0.0,0.016711041
IGFBP2,0.028995473,0.0,0.0,0.06287064,0.10129831,0.06054207,0.09985845,0.0,0.066548884,0.06732195,0.0,0.09419427,0.11118058,0.13408187,0.1503892,0.0,0.0,0.03662078,0.0,0.0,0.021497175,0.0,0.122645766,0.0,0.033666134,0.0,0.08091036,0.005785331,0.017632257,0.0,0.0,0.018304538
IGFBP3,0.028827053,0.0,0.0,0.06323128,0.09868175,0.06081556,0.09814865,0.0,0.06553202,0.06660496,0.0,0.09166419,0.11287708,0.13343951,0.14636853,0.0,0.0,0.036051437,0.0,0.0,0.021445438,0.0,0.122711465,0.0,0.032578073,0.0,0.079108484,0.0074273143,0.015182113,0.0,0.0,0.020834122
IGFBP5,0.029606398,0.0,0.0,0.06366029,0.10099641,0.06107474,0.100324616,0.0,0.06698999,0.06760936,0.0,0.0944512,0.11239837,0.13556077,0.15109336,0.0,0.0,0.036530245,0.0,0.0,0.021910537,0.0,0.12379604,0.0,0.03422247,0.0,0.08076385,0.005853247,0.01718976,0.0,0.0,0.018584158
IGFBP6,0.037224762,0.0,0.0,0.075054824,0.09266332,0.06307722,0.08479367,0.0,0.06812857,0.08433154,0.0,0.07810933,0.13586788,0.15079772,0.12310764,0.0,0.0,0.028352115,0.0,0.0,0.028617434,0.0,0.14232357,0.0,0.038185045,0.0,0.061466344,0.02093121,0.0,0.0,0.0,0.04009314
IGFBP7,0.029146861,0.0,0.0,0.056379944,0.09810609,0.065958805,0.094636135,0.0,0.070227735,0.0626504,0.0,0.08835289,0.11488396,0.12883572,0.14966507,0.0,0.0,0.038057998,0.0,0.0,0.02441864,0.0,0.115794815,0.0,0.025546735,0.0,0.08127619,0.011621511,0.020375244,0.0,0.0,0.021090534
IL11,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013183,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471069,0.0,0.0,0.016466727
IL17B,0.03226915,0.0,0.006714346,0.064999774,0.1085127,0.06842623,0.1075588,0.0,0.07516913,0.0687073,0.0,0.102150105,0.118659325,0.14459182,0.17062181,0.0,0.0,0.039909437,0.0,0.0,0.024467576,0.0,0.12684275,0.0,0.03733,0.0,0.08886971,0.0071436986,0.025512591,0.0,0.0,0.016579863
INHBA,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
INHBC,0.029786993,0.0,0.0,0.04147967,0.059997402,0.054291237,0.061400086,0.0,0.058838673,0.043333855,0.0,0.056077395,0.08905534,0.099651515,0.11272192,0.0,0.0,0.025068209,0.0,0.0,0.018146891,0.0,0.08204602,0.0,0.017767394,0.0,0.05343619,0.003758519,0.0069503337,0.0,0.0,0.019516496
INHBE,0.029615812,0.0,0.0,0.040235884,0.06867329,0.055938195,0.064684436,0.0,0.06427372,0.044913333,0.0,0.06013451,0.092259824,0.10316328,0.119458124,0.0,0.0,0.026824564,0.0,0.0,0.020439964,0.0,0.08532312,0.0,0.018070174,0.0,0.060620457,0.001154541,0.009619424,0.0,0.0,0.018903907
ISM2,0.033472203,0.0,0.000558408,0.050589144,0.051226996,0.05131501,0.06517514,0.0,0.055165473,0.042829346,0.0,0.057507187,0.088229746,0.10699467,0.111837804,0.0,0.0005487921,0.02135132,0.0,0.0,0.019222345,0.0,0.08958008,0.0,0.024812156,0.0,0.04448065,0.0041053593,0.0,0.0,0.0,0.014690234
ITIH1,0.032607965,0.0,0.006500396,0.0583965,0.095378146,0.06673824,0.095911406,0.0,0.072870545,0.06206778,0.0,0.08966977,0.1131713,0.13435653,0.15889984,0.0,0.0,0.03610088,0.0,0.0,0.02478313,0.0,0.114817664,0.0,0.032158196,0.0,0.08019043,0.008299381,0.02072201,0.0,0.0,0.016057335
ITIH2,0.0352103,0.0,0.01434958,0.06232807,0.102170706,0.07530461,0.10403409,0.0,0.08109963,0.0636255,0.0,0.097926944,0.12222658,0.14584905,0.18150519,0.0,0.0,0.037740402,0.0,0.0,0.027614206,0.0,0.11904328,0.0,0.03707709,0.0,0.08975443,0.00969772,0.028846178,0.0,0.0,0.0167223
ITIH3,0.03728348,0.0,0.016563153,0.058131058,0.11232323,0.08195692,0.109547704,0.0,0.08812307,0.059029184,0.0,0.103407964,0.12234398,0.153712,0.19364482,0.0,0.0,0.046181537,0.0,0.0,0.03245199,0.0,0.11524634,0.0,0.033563443,0.0,0.095694475,0.01292704,0.03371051,0.0,0.0,0.015214272
ITIH4,0.033809748,0.0,0.017023847,0.057066754,0.09687772,0.072836116,0.09789384,0.0,0.078565255,0.05791739,0.0,0.092369154,0.11389361,0.13672528,0.17537065,0.0,0.0,0.036297433,0.0,0.0,0.025781382,0.0,0.10761767,0.0,0.034008473,0.0,0.086834416,0.008362655,0.030071754,0.0,0.0,0.015267167
ITIH5,0.03261807,0.0,0.024581222,0.048486598,0.09221083,0.08200563,0.09103219,0.0,0.0830766,0.04921498,0.0,0.085731186,0.11533948,0.12923737,0.18481039,0.0,0.0,0.038005497,0.0,0.0,0.027668655,0.0,0.09057123,0.0,0.024145717,0.0,0.09052496,0.014290137,0.042197797,0.0,0.0,0.018268704
ITIH6,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692746,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
Igfbp5,0.0624865,0.0,0.01318031,0.07207129,0.107019775,0.09558019,0.12339335,0.0,0.10273356,0.047830474,0.0,0.10987025,0.13823953,0.20378739,0.21930192,0.0,0.008496017,0.05515035,0.0071511557,0.0,0.048735216,0.0,0.12310642,0.008176684,0.0408682,0.0,0.08214609,0.028018994,0.009212501,0.0,0.0,0.015742308
Igfbp7,0.046757642,0.0,0.0,0.091705725,0.09808877,0.07386525,0.095898,0.0,0.07983342,0.08898306,0.0,0.087113194,0.1569541,0.1839961,0.14948338,0.0,0.0,0.03571846,0.0,0.0,0.037954863,0.0,0.16208129,0.0,0.049502164,0.0,0.06798956,0.028749196,0.0,0.0,0.0,0.046558265
Il16,0.04751598,0.0,0.0,0.089571476,0.10676829,0.07535888,0.09895499,0.0,0.08120252,0.08926216,0.0,0.091535345,0.15880288,0.18463862,0.15021339,0.0,0.0,0.04091142,0.0,0.0,0.039438352,0.0,0.16465545,0.0,0.04522448,0.0,0.06834419,0.0336767,0.0,0.0,0.0,0.045317255
Itih1,0.05315781,0.0,0.027966658,0.048822265,0.13241364,0.115800954,0.13278878,0.0,0.11493727,0.038008135,0.0,0.12004059,0.13146727,0.19658133,0.24817841,0.0,0.0,0.074931525,0.004509528,0.0,0.055660117,0.0,0.097251,0.012260364,0.021386622,0.0,0.10241494,0.036999084,0.0450463,0.0,0.0,0.011336916
Itih2,0.043367404,0.0,0.0,0.080125846,0.08668099,0.065904886,0.08470445,0.0,0.072271615,0.078422174,0.0,0.07725329,0.1376628,0.1627674,0.13189134,0.0,0.0,0.033110395,0.0,0.0,0.033450413,0.0,0.14178683,0.0,0.041687332,0.0,0.06001553,0.02377023,0.0,0.0,0.0,0.041702267
Itih3,0.049555287,0.0,0.02837236,0.04651386,0.12848705,0.110405676,0.12672101,0.0,0.11117318,0.037246935,0.0,0.11540101,0.1254813,0.18549573,0.23812933,0.0,0.0,0.07048578,0.0039686374,0.0,0.052027002,0.0,0.0929911,0.010266703,0.021188505,0.0,0.10084995,0.031019067,0.046051532,0.0,0.0,0.011460743
Itih4,0.05166899,0.0,0.023506047,0.06294832,0.11866959,0.1061114,0.13050006,0.0,0.104713544,0.04239726,0.0,0.11517598,0.13340041,0.1996906,0.23435369,0.0,0.0,0.06329336,0.0031042956,0.0,0.051872518,0.0,0.10874409,0.006401442,0.02919724,0.0,0.09451693,0.03125854,0.031865805,0.0,0.0,0.019686224
Itih5,0.03683814,0.0,0.0,0.05802707,0.08445556,0.059005555,0.07599291,0.0,0.06777643,0.061865583,0.0,0.06832939,0.118864805,0.13194272,0.12151459,0.0,0.0,0.03460961,0.0,0.0,0.027069777,0.0,0.116776675,0.0,0.022520946,0.0,0.06243192,0.019731238,0.0,0.0,0.0,0.034551047
KAL1,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
KERA,0.03178963,0.0,0.0055623315,0.0644899,0.107518114,0.066901475,0.106373966,0.0,0.073701374,0.06840609,0.0,0.10102612,0.11692516,0.14263044,0.16704775,0.0,0.0,0.0396434,0.0,0.0,0.0238356,0.0,0.1260583,0.0,0.03669975,0.0,0.087492004,0.0067911483,0.024318498,0.0,0.0,0.016453292
KNG1,0.035554532,0.0,0.01950013,0.060641773,0.089895524,0.07636113,0.09764344,0.0,0.07810735,0.056711957,0.0,0.09118564,0.11773853,0.14040776,0.178645,0.0,0.0,0.03374339,0.0,0.0,0.027665991,0.0,0.10874177,0.0,0.03553728,0.0,0.083730616,0.008831685,0.027802859,0.0,0.0,0.017186169
Kera,0.052457064,0.0,0.025148937,0.05376234,0.124526925,0.111068964,0.1295366,0.0,0.110366695,0.0387211,0.0,0.11473646,0.13077046,0.19859105,0.240347,0.0,0.0,0.068924055,0.0035829227,0.0,0.05443514,0.0,0.0980922,0.011316303,0.025419867,0.0,0.09703086,0.03323385,0.03759963,0.0,0.0,0.016663622
Kng1,0.04354735,0.0,0.0,0.07382192,0.08659808,0.07070905,0.089096904,0.0,0.07706639,0.06545472,0.0,0.08033962,0.12927975,0.1637961,0.14951035,0.0,0.0,0.034354858,0.0,0.0,0.035849717,0.0,0.12616374,0.0,0.03978339,0.0,0.06625322,0.01877124,0.0,0.0,0.0,0.035298042
LAMA1,0.028959721,0.0,0.0,0.041221064,0.06494567,0.05495006,0.06333537,0.0,0.06168642,0.044645123,0.0,0.057478,0.09197912,0.10124701,0.11355455,0.0,0.0,0.025909105,0.0,0.0,0.01999835,0.0,0.084848754,0.0,0.017780064,0.0,0.05657688,0.0041450243,0.0062749833,0.0,0.0,0.019369526
LAMA2,0.05668492,8.302275e-05,0.010569774,0.0792371,0.0673979,0.08060183,0.098285325,0.0,0.08400326,0.061760705,0.0,0.08594724,0.14266354,0.17332606,0.16235699,0.0,0.0044117565,0.03090417,0.019856188,0.0,0.038198255,0.0,0.14193232,0.0,0.04612129,0.0,0.058505084,0.0066718403,0.0,0.0,0.0,0.023323674
LAMA3,0.026798576,0.0,0.0013993569,0.034491524,0.08691712,0.06889377,0.07590501,0.0,0.07157671,0.045730103,0.0,0.07180706,0.10057123,0.10264601,0.13940358,0.0,0.0,0.040453635,0.0,0.0,0.024612326,0.0,0.08516575,0.0,0.0063052494,0.0,0.07604083,0.015067751,0.029980604,0.0,0.0,0.017641239
LAMA4,0.03716191,0.0,0.0,0.06569212,0.0875092,0.060431127,0.07755612,0.0,0.06750973,0.073640436,0.0,0.0734217,0.12353196,0.13787739,0.11491415,0.0,0.0,0.029118469,0.0,0.0,0.028015994,0.0,0.12969553,0.0,0.031200444,0.0,0.0584844,0.0151330065,0.0,0.0,0.0,0.035047047
LAMA5,0.030911602,0.0,0.0057549216,0.05675872,0.10221452,0.06692159,0.09816392,0.0,0.07365412,0.061645955,0.0,0.09397183,0.1119143,0.13285723,0.16108562,0.0,0.0,0.038600024,0.0,0.0,0.024058562,0.0,0.11564509,0.0,0.030363483,0.0,0.08547933,0.006645348,0.024570026,0.0,0.0,0.016204972
LAMB1,0.043012235,0.0,0.012468843,0.046515636,0.09841962,0.088288404,0.09981991,0.0,0.0867131,0.042160958,0.0,0.09055635,0.112968646,0.15231358,0.1807581,0.0,0.0,0.052683894,0.0046304027,0.0,0.04030389,0.0,0.09282596,0.0043875817,0.018735697,0.0,0.07412919,0.025884336,0.0236741,0.0,0.0,0.013556216
LAMB2,0.028230704,0.0,0.0066210553,0.04255987,0.09620202,0.069516875,0.08594448,0.0,0.07443094,0.05089264,0.0,0.0828771,0.104556106,0.115453,0.15371147,0.0,0.0,0.041180417,0.0,0.0,0.024084922,0.0,0.09507288,0.0,0.01588425,0.0,0.0834555,0.01115342,0.032383364,0.0,0.0,0.016778298
LAMB4,0.03326353,0.0,0.003944693,0.04662355,0.07759327,0.06407598,0.07561576,0.0,0.07257622,0.049437255,0.0,0.070389844,0.10400669,0.11920924,0.13966852,0.0,0.0,0.030164048,0.0,0.0,0.024929877,0.0,0.097373694,0.0,0.024242448,0.0,0.06770563,0.003254177,0.013742099,0.0,0.0,0.01866464
LAMC1,0.055785015,0.0,0.01063055,0.074538246,0.060262077,0.07713082,0.09230226,0.0,0.08006009,0.056135274,0.0,0.08097343,0.13338064,0.16289042,0.15365873,0.0,0.007236887,0.0296704,0.018899795,0.0,0.036362953,0.0,0.1321532,0.0,0.04229164,0.0,0.052994624,0.0062353592,0.0,0.0,0.0,0.020784598
LAMC3,0.025905132,0.0,0.006383743,0.041898776,0.09530501,0.07454393,0.08392835,0.0,0.077055916,0.051049396,0.0,0.078366786,0.1135842,0.116800375,0.1578888,0.0,0.0,0.03921236,0.0,0.0,0.02584732,0.0,0.09329287,0.0,0.014294563,0.0,0.08727732,0.013912091,0.03561561,0.0,0.0,0.023441818
LEFTY2;LEFTY1,0.0721335,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
LEPRE1,0.029227097,0.0,0.0,0.060831312,0.10891996,0.061969668,0.10292283,0.0,0.069982514,0.06808749,0.0,0.09807905,0.11269158,0.13558659,0.15285869,0.0,0.0,0.040398482,0.00030643493,0.0,0.022785883,0.0,0.1257783,0.0,0.032441564,0.0,0.08525068,0.0053570475,0.01977258,0.0,0.0,0.016486058
LGALS1,0.02656312,0.0,0.0,0.05399034,0.08103185,0.049455184,0.08150527,0.0,0.05460056,0.05781675,0.0,0.07613824,0.09429117,0.1121201,0.11631684,0.0,0.0,0.029852388,0.0,0.0,0.016332153,0.0,0.10610494,0.0,0.026468946,0.0,0.064557835,0.0014188979,0.0054879943,0.0,0.0,0.018878605
LGALS3,0.029940948,0.0,0.0018812278,0.05741603,0.10375402,0.064785555,0.098264106,0.0,0.072293736,0.06443041,0.0,0.09312645,0.11283803,0.13332787,0.15606764,0.0,0.0,0.038856354,0.0,0.0,0.023950703,0.0,0.11908627,0.0,0.030565796,0.0,0.08404224,0.0068336315,0.021531828,0.0,0.0,0.016618835
LGALS8,0.02966139,0.0,0.0,0.04286735,0.056525685,0.053094685,0.059666894,0.0,0.05780482,0.04292903,0.0,0.053429358,0.08943172,0.09904172,0.10791738,0.0,0.0,0.023399953,0.0,0.0,0.018607806,0.0,0.08198049,0.0,0.018107332,0.0,0.05051948,0.00473197,0.002673883,0.0,0.0,0.021017462
LMAN1,0.058010258,1.4323741e-05,0.010351852,0.07807125,0.048281707,0.07349685,0.08852777,0.0,0.076259755,0.054844163,0.0,0.0753388,0.13155107,0.16528435,0.14371654,0.0,0.014720545,0.023571638,0.023837846,0.0,0.035808854,0.0,0.1335496,0.0,0.04728599,0.0,0.04392447,0.0,0.0,0.0,0.0,0.022114053
LOX,0.03364543,0.0,0.0016680332,0.0600608,0.10978181,0.071809225,0.105819315,0.0,0.07834782,0.064036824,0.0,0.098974235,0.11987102,0.14637944,0.16798891,0.0,0.0,0.043953776,0.0,0.0,0.028568141,0.0,0.12263916,0.0,0.03186196,0.0,0.087635815,0.012242608,0.02188363,0.0,0.0,0.01780758
LOXL1,0.03162839,0.0,0.0007844418,0.052953698,0.07396523,0.06448327,0.077841155,0.0,0.065944694,0.051114663,0.0,0.07005431,0.107247606,0.120522805,0.13513413,0.0,0.0,0.030053696,0.0,0.0,0.024971996,0.0,0.09921524,0.0,0.022887947,0.0,0.0630994,0.012220476,0.009948572,0.0,0.0,0.021390155
LOXL2,0.030068416,0.0,0.0027363347,0.05777055,0.09913078,0.063080035,0.096180685,0.0,0.07056774,0.062766775,0.0,0.090708606,0.11028661,0.1306784,0.15314637,0.0,0.0,0.036627583,0.0,0.0,0.022345923,0.0,0.11499155,0.0,0.031606093,0.0,0.0822922,0.0066091195,0.020541416,0.0,0.0,0.016828466
LOXL3,0.032609783,0.0,0.006449192,0.0633982,0.10499826,0.069615334,0.10446829,0.0,0.07608058,0.06654395,0.0,0.09848655,0.119681954,0.14302514,0.16964653,0.0,0.0,0.0386552,0.0,0.0,0.0252533,0.0,0.123571195,0.0,0.03597133,0.0,0.08807989,0.008648954,0.02445241,0.0,0.0,0.01780475
LOXL4,0.03237041,0.0,0.006474301,0.06530588,0.10887103,0.06826302,0.10791976,0.0,0.075113386,0.0690026,0.0,0.102513775,0.11871546,0.1449917,0.17054674,0.0,0.0,0.040153608,0.0,0.0,0.024507571,0.0,0.12749657,0.0,0.037490606,0.0,0.08879869,0.0071751885,0.025204081,0.0,0.0,0.016385369
LPA,0.031859208,0.0,0.0022187522,0.056893826,0.09691962,0.060841344,0.09454735,0.0,0.07017498,0.06081534,0.0,0.08958274,0.10659855,0.13076344,0.14895794,0.0,0.0,0.036740556,0.0022287378,0.0,0.023456398,0.0,0.116601646,0.0,0.031418487,0.0,0.07669437,0.005025089,0.014959173,0.0,0.0,0.012554034
